Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g2697	kat-as'-khes-is	κατάσχεσις	katáschesis	[κατάσχεσις] from {{g2722}}; a holding down, i.e. occupancy	g2697
g2696	kat-as-frag-id'-zo	κατασφραγίζω	katasphragízō	[κατασφραγίζω] from {{g2596}} and {{g4972}}; to seal closely	g2696
g2691	kat-as-tray-nee-ah'-o	καταστρηνιάω	katastrēniáō	[καταστρηνιάω] from {{g2596}} and {{g4763}}; to become voluptuous against	g2691
g2690	kat-as-tref'-o	καταστρέφω	katastréphō	[καταστρέφω] from {{g2596}} and {{g4762}}; to turn upside down, i.e. upset	g2690
g2693	kat-as-trone'-noo-mee	καταστρώννυμι	katastrṓnnymi	[καταστρώννυμι] from {{g2596}} and {{g4766}}; to strew down, i.e. (by implication) to prostrate (slay)	g2693
g2692	kat-as-trof-ay'	καταστροφή	katastrophḗ	"[καταστροφή] from {{g2690}}; an overturn (""catastrophe""), i.e. demolition; figuratively, apostasy"	g2692
g2699	kat-at-om-ay'	κατατομή	katatomḗ	[κατατομή] from a compound of {{g2596}} and τέμνω (to cut); a cutting down (off), i.e. mutilation (ironically) Compare {{g609}}.	g2699
g2698	kat-at-ith'-ay-mee	κατατίθημι	katatíthēmi	[κατατίθημι] from {{g2596}} and {{g5087}}; to place down, i.e. deposit (literally or figuratively)	g2698
g2668	kat-ap-leh'-o	καταπλέω	katapléō	[καταπλέω] from {{g2596}} and {{g4126}}; to sail down upon a place, i.e. to land at	g2668
g2669	kat-ap-on-eh'-o	καταπονέω	kataponéō	[καταπονέω] from {{g2596}} and a derivative of {{g4192}}; to labor down, i.e. wear with toil (figuratively, harass)	g2669
g2660	kat-an-oos'-so	κατανύσσω	katanýssō	"[κατανύσσω] from {{g2596}} and {{g3572}}; to pierce thoroughly, i.e. (figuratively) to agitate violently (""sting to the quick"")"	g2660
g2661	kat-ax-ee-o'-o	καταξιόω	kataxióō	[καταξιόω] from {{g2596}} and {{g515}}; to deem entirely deserving	g2661
g2662	kat-ap-at-eh'-o	καταπατέω	katapatéō	[καταπατέω] from {{g2596}} and {{g3961}}; to trample down; figuratively, to reject with disdain	g2662
g2663	kat-ap'-ow-sis	κατάπαυσις	katápausis	[κατάπαυσις] from {{g2664}}; reposing down, i.e. (by Hebraism) abode	g2663
g2664	kat-ap-ow'-o	καταπαύω	katapaúō	[καταπαύω] from {{g2596}} and {{g3973}}; to settle down, i.e. (literally) to colonize, or (figuratively) to (cause to) desist	g2664
g2665	kat-ap-et'-as-mah	καταπέτασμα	katapétasma	[καταπέτασμα] from a compound of {{g2596}} and a congener of {{g4072}}; something spread thoroughly, i.e. (specially) the door screen (to the Most Holy Place) in the Jewish Temple	g2665
g2666	kat-ap-ee'-no	καταπίνω	katapínō	[καταπίνω] from {{g2596}} and {{g4095}}; to drink down, i.e. gulp entire (literally or figuratively)	g2666
g2667	kat-ap-ip'-to	καταπίπτω	katapíptō	[καταπίπτω] from {{g2596}} and {{g4098}}; to fall down	g2667
g2686	kat-as-of-id'-zom-ahee	κατασοφίζομαι	katasophízomai	[κατασοφίζομαι] middle voice from {{g2596}} and {{g4679}}; to be crafty against, i.e. circumvent	g2686
g2687	kat-as-tel'-lo	καταστέλλω	katastéllō	[καταστέλλω] from {{g2596}} and {{g4724}}; to put down, i.e. quell	g2687
g2684	kat-as-kop-eh'-o	κατασκοπέω	kataskopéō	[κατασκοπέω] from {{g2685}}; to be a sentinel, i.e. to inspect insidiously	g2684
g2685	kat-as'-kop-os	κατάσκοπος	katáskopos	[κατάσκοπος] from {{g2596}} (intensive) and {{g4649}} (in the sense of a watcher); a reconnoiterer	g2685
g2682	kat-as-kay'-no-sis	κατασκήνωσις	kataskḗnōsis	[κατασκήνωσις] from {{g2681}}; an encamping, i.e. (figuratively) a perch	g2682
g2683	kat-as-kee-ad'-zo	κατασκιάζω	kataskiázō	[κατασκιάζω] from {{g2596}} and a derivative of {{g4639}}; to overshade, i.e. cover	g2683
g2680	kat-ask-yoo-ad'-zo	κατασκευάζω	kataskeuázō	[κατασκευάζω] from {{g2596}} and a derivative of {{g4632}}; to prepare thoroughly (properly, by external equipment; whereas {{g2090}} refers rather to internal fitness); by implication, to construct, create	g2680
g2681	kat-as-kay-no'-o	κατασκηνόω	kataskēnóō	[κατασκηνόω] from {{g2596}} and {{g4637}}; to camp down, i.e. haunt; figuratively, to remain	g2681
g2688	kat-as'-tay-mah	κατάστημα	katástēma	[κατάστημα] from {{g2525}}; properly, a position or condition, i.e. (subjectively) demeanor	g2688
g2689	kat-as-tol-ay'	καταστολή	katastolḗ	[καταστολή] from {{g2687}}; a deposit, i.e. (specially) costume	g2689
g2619	kat-ak-al-oop'-to	κατακαλύπτω	katakalýptō	[κατακαλύπτω] from {{g2596}} and {{g2572}}; to cover wholly, i.e. veil	g2619
g2618	kat-ak-ah'-ee-o	κατακαίω	katakaíō	[κατακαίω] from {{g2596}} and {{g2545}}; to burn down (to the ground), i.e. consume wholly	g2618
g2615	kat-ad-oo-lo'-o	καταδουλόω	katadoulóō	[καταδουλόω] from {{g2596}} and {{g1402}}; to enslave utterly	g2615
g2614	kat-ad-ee-o'-ko	καταδιώκω	katadiṓkō	[καταδιώκω] from {{g2596}} and {{g1377}}; to hunt down, i.e. search for	g2614
g2617	kat-ahee-skhoo'-no	καταισχύνω	kataischýnō	[καταισχύνω] from {{g2596}} and {{g153}}; to shame down, i.e. disgrace or (by implication) put to the blush	g2617
g2616	kat-ad-oo-nas-tyoo'-o	καταδυναστεύω	katadynasteúō	[καταδυναστεύω] from {{g2596}} and a derivative of {{g1413}}; to exercise dominion against, i.e. oppress	g2616
g2611	kat-ad-eh'-o	καταδέω	katadéō	[καταδέω] from {{g2596}} and {{g1210}}; to tie down, i.e. bandage (a wound)	g2611
g2610	kat-ag-o-nid'-zom-ahee	καταγωνίζομαι	katagōnízomai	[καταγωνίζομαι] from {{g2596}} and {{g75}}; to struggle against, i.e. (by implication) to overcome	g2610
g2613	kat-ad-ik-ad'-zo	καταδικάζω	katadikázō	[καταδικάζω] from {{g2596}} and a derivative of {{g1349}}; to adjudge against, i.e. pronounce guilty	g2613
g2612	kat-ad'-ay-los	κατάδηλος	katádēlos	[κατάδηλος] from {{g2596}} intensive and {{g1212}}; manifest	g2612
