Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h3421	yor-keh-awm'	יׇרְקְעָם	Yorqᵉʻâm	from {{h7324}} and {{h5971}}; people will be poured forth; Jorkeam, a place in Palestine; Jorkeam.	h3421
h3426	yaysh	יֵשׁ	yêsh	perhaps from an unused root meaning to stand out, or exist; entity; used adverbially or as a copula for the substantive verb ({{h1961}}); there is or are (or any other form of the verb to be, as may suit the connection); (there) are, (he, it, shall, there, there may, there shall, there should) be, thou do, had, hast, (which) hath, (I, shalt, that) have, (he, it, there) is, substance, it (there) was, (there) were, ye will, thou wilt, wouldest.	h3426
h3427	yaw-shab'	יָשַׁב	yâshab	a primitive root; properly, to sit down (specifically as judge. in ambush, in quiet); by implication, to dwell, to remain; causatively, to settle, to marry; (make to) abide(-ing), continue, (cause to, make to) dwell(-ing), ease self, endure, establish, × fail, habitation, haunt, (make to) inhabit(-ant), make to keep (house), lurking, × marry(-ing), (bring again to) place, remain, return, seat, set(-tle), (down-) sit(-down, still, -ting down, -ting (place) -uate), take, tarry.	h3427
h3424	yer-ay-shaw'	יְרֵשָׁה	yᵉrêshâh	from {{h3423}}; occupancy; possession.	h3424
h3425	yer-oosh-shaw'	יְרֻשָּׁה	yᵉrushshâh	from {{h3423}}; something occupied; a conquest; also a patrimony; heritage, inheritance, possession.	h3425
h3428	yeh-sheb-awb'	יֶשֶׁבְאָב	Yeshebʼâb	from {{h3427}} and {{h1}}; seat of (his) father; Jeshebab, an Israelite; Jeshebeab.	h3428
h3429	yo-shabe' bash-sheh'-beth	יֹשֵׁב בַּשֶּׁבֶת	Yôshêb bash-Shebeth	from the active participle of {{h3427}} and {{h7674}}, with a preposition and the article interposed; sitting in the seat; Joshebbash-Shebeth, an Israelite; that sat in the seat.	h3429
h3419	yaw-rawk'	יָרָק	yârâq	from the same as {{h3418}}; properly, green; concretely, a vegetable; green, herbs.	h3419
h3418	yeh'-rek	יֶרֶק	yereq	from {{h3417}} (in the sense of vacuity of color); properly, pallor, i.e. hence, the yellowish green of young and sickly vegetation; concretely, verdure, i.e. grass or vegetation; grass, green (thing).	h3418
h3417	yaw-rak'	יָרָק	yârâq	a primitive root; to spit; × but, spit.	h3417
h3416	yir-peh-ale'	יִרְפְּאֵל	Yirpᵉʼêl	from {{h7495}} and {{h410}}; God will heal; Jirpeel, a place in Palestine; Irpeel.	h3416
h3415	yaw-rah'	יָרַע	yâraʻ	a primitive root; properly, to be broken up (with any violent action) i.e. (figuratively) to fear; be grevious (only Isaiah 15:4; the rest belong to {{h7489}}).	h3415
h3414	yir-meh-yaw'	יִרְמְיָה	Yirmᵉyâh	or יִרְמְיָהוּ; from {{h7311}} and {{h3050}}; Jah will rise; Jirmejah, the name of eight or nine Israelites; Jeremiah.	h3414
h3413	yer-ay-mah'-ee	יְרֵמַי	Yᵉrêmay	from {{h7311}}; elevated; Jeremai, an Israelite; Jeremai.	h3413
h3412	yar-mooth'	יַרְמוּת	Yarmûwth	from {{h7311}}; elevation; Jarmuth, the name of two places in Palestine; Jarmuth.	h3412
h3411	yer-ay-kaw'	יְרֵכָה	yᵉrêkâh	feminine of {{h3409}}; properly, the flank; but used only figuratively, the rear or recess; border, coast, part, quarter, side.	h3411
h3410	yar-kaw'	יַרְכָא	yarkâʼ	(Aramaic) corresponding to {{h3411}}; a thigh; thigh.	h3410
h3497	yith-nawn'	יִתְנָן	Yithnân	from the same as {{h8577}}; extensive; Jithnan, a place in Palestine; Ithnan.	h3497
h3496	yath-nee-ale'	יַתְנִיאֵל	Yathnîyʼêl	from an unused root meaning to endure, and {{h410}}; continued of God; Jathniel, an Israelite; Jathniel.	h3496
h3495	yith-maw'	יִתְמָה	Yithmâh	from the same as {{h3490}}; orphanage; Jithmah, an Israelite; Ithmah.	h3495
h3494	yith-law'	יִתְלָה	Yithlâh	probably from {{h8518}}; it will hang, i.e. be high; Jithlah, a place in Palestine; Jethlah.	h3494
h3493	yat-teer'	יַתִּיר	yattîyr	(Aramaic) corresponding to {{h3492}}; preeminent; as an adverb, very; exceeding(-ly), excellent.	h3493
h3492	yat-teer'	יַתִּיר	Yattîyr	from {{h3498}}; redundant; Jattir, a place in Palestine; Jattir.	h3492
h3491	yaw-thoor'	יָתוּר	yâthûwr	passive participle of {{h3498}}; properly, what is left, i.e. (by implication) a gleaning; range.	h3491
h3490	yaw-thome'	יָתוֹם	yâthôwm	from an unused root meaning to be lonely; a bereaved person; fatherless (child), orphan.	h3490
h3499	yeh'-ther	יֶתֶר	yether	from {{h3498}}; properly, an overhanging, i.e. (by implication) an excess, superiority, remainder; also a small rope (as hanging free); abundant, cord, exceeding, excellancy(-ent), what they leave, that hath left, plentifully, remnant, residue, rest, string, with.	h3499
h3498	yaw-thar'	יָתַר	yâthar	a primitive root; to jut over or exceed; by implication, to excel; (intransitively) to remain or be left; causatively to leave, cause to abound, preserve; excel, leave (a remnant), left behind, too much, make plenteous, preserve, (be, let) remain(-der, -ing, -nant), reserve, residue, rest.	h3498
h3408	yer-ee-ohth'	יְרִיעוֹת	Yᵉrîyʻôwth	plural of {{h3407}}; curtains; Jerioth, an Israelitess; Jerioth.	h3408
h3409	yaw-rake'	יָרֵךְ	yârêk	from an unused root meaning to be soft; the thigh (from its fleshy softness); by euphemistically the generative parts; figuratively, a shank, flank, side; × body, loins, shaft, side, thigh.	h3409
h3401	yaw-rebe'	יָרִיב	yârîyb	from {{h7378}}; literally he will contend; properly, adjective contentious; used as noun, an adversary; that content(-eth), that strive.	h3401
h3402	yaw-rebe'	יָרִיב	Yârîyb	the same as {{h3401}}; Jarib, the name of three Israelites; Jarib.	h3402
h3403	yer-eeb-ah'ee	יְרִיבַי	Yᵉrîybay	from {{h3401}}; contentious; Jeribai, an Israelite; Jeribai.	h3403
h3404	yer-ee-yaw'	יְרִיָּה	Yᵉrîyâh	or יְרִיָּהוּ; from {{h3384}} and {{h3050}}; Jah will throw; Jerijah, an Israelite; Jeriah, Jerijah.	h3404
h3405	yer-ee-kho'	יְרִיחוֹ	Yᵉrîychôw	or יְרֵחוֹ; or variation (1 Kings 16:34) יְרִיחֹה; perhaps from {{h3394}}; its month; or else from {{h7306}}; fragrant; Jericho or Jerecho, a place in Palestine; Jericho.	h3405
h3406	yer-ee-mohth'	יְרִימוֹת	Yᵉrîymôwth	or יְרֵימוֹת; or יְרֵמוֹת; feminine plural from {{h7311}}; elevations; Jerimoth or Jeremoth, the name of twelve Israelites; Jermoth, Jerimoth, and Ramoth (from the margin).	h3406
h3407	yer-ee-aw'	יְרִיעָה	yᵉrîyʻâh	from {{h3415}}; a hanging (as tremulous); curtain.	h3407
h3480	yes-ar-ale'-aw	יְשַׂרְאֵלָה	Yᵉsarʼêlâh	by variation from {{h3477}} and {{h410}} with directive enclitic; right towards God; Jesarelah, an Israelite; Jesharelah.	h3480
h3481	yis-reh-ay-lee'	יִשְׂרְאֵלִי	Yisrᵉʼêlîy	patronymically from {{h3478}}; a Jisreelite or descendant of Jisrael; of Israel, Israelite.	h3481
h3482	yis-reh-ay-leeth'	יִשְׂרְאֵלִית	Yisrᵉʼêlîyth	feminine of {{h3481}}; a Jisreelitess or female descendant of Jisrael; Israelitish.	h3482
h3483	yish-raw'	יִשְׁרָה	yishrâh	feminine of {{h3477}}; rectitude; uprightness.	h3483
h3484	yesh-oo-roon'	יְשֻׁרוּן	Yᵉshurûwn	from {{h3474}}; upright; Jeshurun, a symbolic name for Israel; Jeshurun.	h3484
h3485	yis-saw-kawr'	יִשָּׂשכָר	Yissâˢkâr	(strictly yis-saws-kawr'); from {{h5375}} and {{h7939}}; he will bring a reward; Jissaskar, a son of Jacob; Issachar.	h3485
h3486	yaw-shaysh'	יָשֵׁשׁ	yâshêsh	from an unused root meaning to blanch; gray-haired, i.e. an aged man; stoop for age.	h3486
h3487	yath	יַת	yath	(Aramaic) corresponding to {{h853}}; a sign of the object of a verb; whom.	h3487
h3488	yeth-eeb'	יְתִב	yᵉthib	(Aramaic) corresponding to {{h3427}}; to sit or dwell; dwell, (be) set, sit.	h3488
h3489	yaw-thade'	יָתֵד	yâthêd	from an unused root meaning to pin through or fast; a peg; nail, paddle, pin, stake.	h3489
h3479	yis-raw-ale'	יִשְׂרָאֵל	Yisrâʼêl	(Aramaic) corresponding to {{h3478}}; Israel.	h3479
h3478	yis-raw-ale'	יִשְׂרָאֵל	Yisrâʼêl	from {{h8280}} and {{h410}}; he will rule as God; Jisraël, a symbolical name of Jacob; also (typically) of his posterity; Israel.	h3478
h3475	yay'-sher	יֵשֶׁר	Yêsher	from {{h3474}}; the right; Jesher, an Israelite; Jesher.	h3475
h3474	yaw-shar'	יָשַׁר	yâshar	a primitive root; to be straight or even; figuratively, to be (causatively, to make) right, pleasant, prosperous; direct, fit, seem good (meet),   please (will), be (esteem, go) right (on), bring (look, make, take the) straight (way), be upright(-ly).	h3474
h3477	yaw-shawr'	יָשָׁר	yâshâr	from {{h3474}}; straight (literally or figuratively); convenient, equity, Jasher, just, meet(-est),   pleased well right(-eous), straight, (most) upright(-ly, -ness).	h3477
h3476	yo'-sher	יֹשֶׁר	yôsher	from {{h3474}}; the right; equity, meet, right, upright(-ness).	h3476
h3471	yaw-shef-ay'	יָשְׁפֵה	yâshᵉphêh	from an unused root meaning to polish; a gem supposed to be jasper (from the resemblance in name); jasper.	h3471
h3470	yesh-ah-yaw'	יְשַׁעְיָה	Yᵉshaʻyâh	or יְשַׁעְיָהוּ; from {{h3467}} and {{h3050}}; Jah has saved; Jeshajah, the name of seven Israelites; Isaiah, Jesaiah, Jeshaiah.	h3470
h3473	yish-pawn'	יִשְׁפָּן	Yishpân	probably from the same as {{h8227}}; he will hide; Jishpan, an Israelite; Ishpan.	h3473
h3472	yish-paw'	יִשְׁפָּה	Yishpâh	perhaps from {{h8192}}; he will scratch; Jishpah, an Israelite; Ispah.	h3472
h3500	yeh'-ther	יֶתֶר	Yether	the same as {{h3499}}; Jether, the name of five or six Israelites and of one Midianite; Jether, Jethro. Compare {{h3503}}.	h3500
h3468	yeh'-shah	יֶשַׁע	yeshaʻ	or יֵשַׁע; from {{h3467}}; liberty, deliverance, prosperity; safety, salvation, saving.	h3468
h3469	yish-ee'	יִשְׁעִי	Yishʻîy	from {{h3467}}; saving; Jishi, the name of four Israelites; Ishi.	h3469
h3466	yesh-aw-naw'	יְשָׁנָה	Yᵉshânâh	feminine of {{h3465}}; Jeshanah, a place in Palestine; Jeshanah.	h3466
h3467	yaw-shah'	יָשַׁע	yâshaʻ	a primitive root; properly, to be open, wide or free, i.e. (by implication) to be safe; causatively, to free or succor; × at all, avenging, defend, deliver(-er), help, preserve, rescue, be safe, bring (having) salvation, save(-iour), get victory.	h3467
h3464	yaw-shane'	יָשֵׁן	Yâshên	the same as {{h3463}}; Jashen, an Israelite; Jashen.	h3464
h3465	yaw-shawn'	יָשָׁן	yâshân	from {{h3462}}; old; old.	h3465
h3462	yaw-shane'	יָשֵׁן	yâshên	a primitive root; properly, to be slack or languid, i.e. (by implication) sleep (figuratively, to die); also to grow old, stale or inveterate; old (store), remain long, (make to) sleep.	h3462
h3463	yaw-shane'	יָשֵׁן	yâshên	from {{h3462}}; sleepy; asleep, (one out of) sleep(-eth, -ing), slept.	h3463
h3460	yish-mah-yaw'	יִשְׁמַעְיָה	Yishmaʻyâh	or יִשְׁמַעְיָהוּlemma יְשְׁמַעְיָהוּ first vowel, corrected to יִשְׁמַעְיָהוּ; from {{h8085}} and {{h3050}}; Jah will hear; Jishmajah, the name of two Israelites; Ishmaiah.	h3460
h3461	yish-mer-ah'-ee	יִשְׁמְרַי	Yishmᵉray	from {{h8104}}; preservative; Jishmerai, an Israelite; Ishmerai.	h3461
