Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h8521	tale khar-shaw'	תֵּל חַרְשָׁא	Têl Charshâʼ	from {{h8510}} and the feminine of {{h2798}}; mound of workmanship; Tel-Charsha, a place in Babylonia; Tel-haresha, Tel-harsa.	h8521
h8526	tal-mah'-ee	תַּלְמַי	Talmay	from {{h8525}}; ridged; Talmai, the name of a Canaanite and a Syrian; Talmai.	h8526
h8527	tal-meed'	תַּלְמִיד	talmîyd	from {{h3925}}; a pupil; scholar.	h8527
h8524	taw-lal'	תָּלַל	tâlal	a primitive root; to pile up, i.e. elevate; eminent. Compare {{h2048}}.	h8524
h8525	teh'-lem	תֶּלֶם	telem	from an unused root meaning to accumulate; a bank or terrace; furrow, ridge.	h8525
h8528	tale meh'-lakh	תֵּל מֶלַח	Têl Melach	from {{h8510}} and {{h4417}}; mound of salt; Tel-Melach, a place in Babylonia; Tel-melah.	h8528
h8529	taw-law'	תָּלַע	tâlaʻ	a denominative from {{h8438}}; to crimson, i.e. dye that color; × scarlet.	h8529
h8580	tan-sheh'-meth	תַּנְשֶׁמֶת	tanshemeth	from {{h5395}}; properly, a hard breather, i.e. the name of two unclean creatures, a lizard and a bird (both perhaps from changing color through their irascibility), probably the tree-toad and the water-hen; mole, swan.	h8580
h8581	taw-ab'	תַּעָב	taʻâb	a primitive root; to loathe, i.e. (morally) detest; (make to be) abhor(-red), (be, commit more, do) abominable(-y), × utterly.	h8581
h8582	taw-aw'	תָּעָה	tâʻâh	a primitive root; to vacillate, i.e. reel or stray (literally or figuratively); also causative of both; (cause to) go astray, deceive, dissemble, (cause to, make to) err, pant, seduce, (make to) stagger, (cause to) wander, be out of the way.	h8582
h8583	to'-oo	תֹּעוּ	Tôʻûw	or תֹּעִי; from {{h8582}}; error; Tou or Toi, a Syrian king; Toi, Tou.	h8583
h8584	teh-oo-daw'	תְּעוּדָה	tᵉʻûwdâh	from {{h5749}}; attestation, i.e. a precept, usage; testimony.	h8584
h8585	teh-aw-law'	תְּעָלָה	tᵉʻâlâh	from {{h5927}}; a channel (into which water is raised for irrigation); also a bandage or plaster (as placed upon a wound); conduit, cured, healing, little river, trench, watercourse.	h8585
h8586	tah-al-ool'	תַּעֲלוּל	taʻălûwl	from {{h5953}}; caprice (as a fit coming on), i.e. vexation; concretely a tyrant; babe, delusion.	h8586
h8587	tah-al-oom-maw'	תַּעֲלֻמָּה	taʻălummâh	from {{h5956}}; a secret; thing that is hid, secret.	h8587
h8588	tah-an-oog'	תַּעֲנוּג	taʻănûwg	or תַּעֲנֻג; and (feminine) תַּעֲנֻגָה; from {{h6026}}; luxury; delicate, delight, pleasant.	h8588
h8589	tah-an-eeth'	תַּעֲנִית	taʻănîyth	from {{h6031}}; affliction (of self), i.e. fasting; heaviness.	h8589
h8519	tel-oo-naw'	תְּלוּנָה	tᵉlûwnâh	or תּלֻנָּה; from {{h3885}} in the sense of obstinacy; a grumbling; murmuring.	h8519
h8518	taw-law'	תָּלָה	tâlâh	a primitive root; to suspend (especially to gibbet); hang (up).	h8518
h8517	tel-ag'	תְּלַג	tᵉlag	(Aramaic) corresponding to {{h7950}}; snow; snow.	h8517
h8516	tal-bo'-sheth	תַּלְבֹּשֶׁת	talbôsheth	from {{h3847}}; a garment; clothing.	h8516
h8515	tel-as-sar'	תְּלַאשַּׂר	Tᵉlaʼssar	or תְּלַשַּׂר; of foreign derivation; Telassar, a region of Assyria; Telassar.	h8515
h8514	tal-oo-baw'	תַּלְאוּבָה	talʼûwbâh	from {{h3851}}; desiccation; great drought.	h8514
h8513	tel-aw-aw'	תְּלָאָה	tᵉlâʼâh	from {{h3811}}; distress; travail, travel, trouble.	h8513
h8512	tale aw-beeb'	תֵּל אָבִיב	Têl ʼÂbîyb	from {{h8510}} and {{h24}}; mound of green growth; Tel-Abib, a place in Chaldaea; Tel-abib.	h8512
h8511	taw-law'	תָּלָא	tâlâʼ	a primitive root; to suspend; figuratively (through hesitation) to be uncertain; by implication (of mental dependence) to habituate; be bent, hang (in doubt).	h8511
h8510	tale	תֵּל	têl	by contraction from {{h8524}}; a mound; heap, × strength.	h8510
h8579	tin-yaw-nooth'	תִּנְיָנוּת	tinyânûwth	(Aramaic) from {{h8578}}; a second time; again.	h8579
h8578	tin-yawn'	תִּנְיָן	tinyân	(Aramaic) corresponding to {{h8147}}; second; second.	h8578
h8575	tan-khoom'	תַּנְחוּם	tanchûwm	or תַּנְחֻם; and (feminine) תַּנְחוּמָה; from {{h5162}}; compassion, solace; comfort, consolation.	h8575
h8574	tan-noor'	תַּנּוּר	tannûwr	from {{h5216}}; a fire-pot; furnace, oven.	h8574
h8577	tan-neen'	תַּנִּין	tannîyn	or תַּנִּים; (Ezekiel 29:3), intensive from the same as {{h8565}}; a marine or land monster, i.e. sea-serpent or jackal; dragon, sea-monster, serpent, whale.	h8577
h8576	tan-khoo'-meth	תַּנְחֻמֶת	Tanchumeth	for {{h8575}} (feminine); Tanchumeth, an Israelite; Tanhumeth.	h8576
h8571	ten-ook'	תְּנוּךְ	tᵉnûwk	perhaps from the same as {{h594}} through the idea of protraction; a pinnacle, i.e. extremity; tip.	h8571
h8570	ten-oo-baw'	תְּנוּבָה	tᵉnûwbâh	from {{h5107}}; produce; fruit, increase.	h8570
h8573	ten-oo-faw'	תְּנוּפָה	tᵉnûwphâh	from {{h5130}}; a brandishing (in threat); by implication, tumult; specifically, the official undulation of sacrificial offerings; offering, shaking, wave (offering).	h8573
h8572	ten-oo-maw'	תְּנוּמָה	tᵉnûwmâh	from {{h5123}}; drowsiness, i.e. sleep; slumber(-ing).	h8572
h8508	tok-neeth'	תׇּכְנִית	toknîyth	from {{h8506}}; admeasurement, i.e. consummation; pattern, sum.	h8508
h8509	tak-reek'	תַּכְרִיךְ	takrîyk	apparently from an unused root meaning to encompass; a wrapper or robe; garment.	h8509
h8501	taw-kawk'	תָּכָךְ	tâkâk	from an unused root meaning; to dissever, i.e. crush; deceitful.	h8501
h8502	tik-law'	תִּכְלָה	tiklâh	from {{h3615}}; completeness; perfection.	h8502
h8503	tak-leeth'	תַּכְלִית	taklîyth	from {{h3615}}; completion; by implication, an extremity; end, perfect(-ion).	h8503
h8504	tek-ay'-leth	תְּכֵלֶת	tᵉkêleth	probably for {{h7827}}; the cerulean mussel, i.e. the color (violet) obtained therefrom or stuff dyed therewith; blue.	h8504
h8505	taw-kan'	תָּכַן	tâkan	a primitive root; to balance, i.e. measure out (by weight or dimension); figuratively to arrange, equalize, through the idea of levelling (ment, estimate, test); bear up, direct, be (un-)equal, mete, ponder, tell, weigh.	h8505
h8506	to'-ken	תֹּכֶן	tôken	from {{h8505}}; a fixed quantity; measure, tale.	h8506
h8507	to'-ken	תֹּכֶן	Tôken	the same as {{h8506}}; Token, a place in Palestine; Tochen.	h8507
h8568	tan-naw'	תַּנָּה	tannâh	probably feminine of {{h8565}}; a female jackal; dragon.	h8568
h8569	ten-oo-aw'	תְּנוּאָה	tᵉnûwʼâh	from {{h5106}}; alienation; by implication, enmity; breach of promise, occasion.	h8569
h8566	taw-naw'	תָּנָה	tânâh	a primitive root; to present (a mercenary inducement), i.e. bargain with (a harlot); hire.	h8566
h8567	taw-naw'	תָּנָה	tânâh	a primitive root (identical with through the idea of attributing honor); to ascribe (praise), i.e. celebrate, commemorate; lament, rehearse.	h8567
h8564	tam-roor'	תַּמְרוּר	tamrûwr	from the same root as {{h8558}}; an erection, i.e. pillar (probably for a guide-board); high heap.	h8564
h8565	tan	תַּן	tan	from an unused root probably meaning to elongate; a monster (as preternaturally formed), i.e. a sea-serpent (or other huge marine animal); also a jackal (or other hideous land animal); dragon, whale. Compare {{h8577}}.	h8565
h8562	tam-rook'	תַּמְרוּק	tamrûwq	or תַּמְרֻק; or תַּמְרִיק; from {{h4838}}; properly, a scouring, i.e. soap or perfumery for the bath; figuratively, a detergent; × cleanse, (thing for) purification(-fying).	h8562
h8563	tam-roor'	תַּמְרוּר	tamrûwr	from {{h4843}}; bitterness (plural as collective); × most bitter(-ly).	h8563
h8560	to'-mer	תֹּמֶר	tômer	from the same root as {{h8558}}; a palm trunk; palm tree.	h8560
h8561	tim-more'	תִּמֹּר	timmôr	(plural or (feminine) תִּמֹּרָה; (singular and plural), from the same root as {{h8558}}; (architectural) a palm-like pilaster (i.e. umbellate); palm tree.	h8561
h8559	taw-mawr'	תָּמָר	Tâmâr	the same as {{h8558}}; Tamar, the name of three women and a place; Tamar.	h8559
h8558	taw-mawr'	תָּמָר	tâmâr	from an unused root meaning to be erect; a palm tree; palm (tree).	h8558
h8553	tim-naw'	תִּמְנָה	Timnâh	from {{h4487}}; a portion assigned; Timnah, the name of two places in Palestine; Timnah, Timnath, Thimnathah.	h8553
h8552	taw-mam'	תָּמַם	tâmam	a primitive root; to complete, in a good or a bad sense, literal, or figurative, transitive or intransitive; accomplish, cease, be clean (pass-) ed, consume, have done, (come to an, have an, make an) end, fail, come to the full, be all gone, × be all here, be (make) perfect, be spent, sum, be (shew self) upright, be wasted, whole.	h8552
h8551	taw-mak'	תָּמַךְ	tâmak	a primitive root; to sustain; by implication, to obtain, keep fast; figuratively, to help, follow close; (take, up-) hold (up), maintain, retain, stay (up).	h8551
h8550	toom-meem'	תֻּמִּים	Tummîym	plural of {{h8537}}; perfections, i.e. (techn.) one of the epithets of the objects in the high-priest's breastplate as an emblem of complete Truth; Thummim.	h8550
h8557	teh'-mes	תֶּמֶס	temeç	from {{h4529}}; liquefaction, i.e. disappearance; melt.	h8557
h8556	tim-nath kheh'-res	תִּמְנַת חֶרֶס	Timnath Chereç	or תִּמְנַת סֶרַח; from {{h8553}} and {{h2775}}; portion of (the) sun; Timnath-Cheres, a place in Palestine; Timnath-heres, Timnath-serah.	h8556
h8555	tim-naw'	תִּמְנָע	Timnâʻ	from {{h4513}}; restraint; Timna, the name of two Edomites; Timna, Timnah.	h8555
h8554	tim-nee'	תִּמְנִי	Timnîy	patrial from {{h8553}}; a Timnite or inhabitant of Timnah; Timnite.	h8554
h8600	tef-o-tsaw'	תְּפוֹצָה	tᵉphôwtsâh	from {{h6327}}; a dispersal; dispersion.	h8600
h8544	tem-oo-naw'	תְּמוּנָה	tᵉmûwnâh	or תְּמֻנָה; from {{h4327}}; something portioned (i.e. fashioned) out, as a shape, i.e. (indefinitely) phantom, or (specifically) embodiment, or (figuratively) manifestation (of favor); image, likeness, similitude.	h8544
h8545	tem-oo-raw'	תְּמוּרָה	tᵉmûwrâh	from {{h4171}}; barter, compensation; (ex-) change(-ing), recompense, restitution.	h8545
h8546	tem-oo-thaw'	תְּמוּתָה	tᵉmûwthâh	from {{h4191}}; execution (as a doom); death, die.	h8546
h8547	teh'-makh	תֶּמַח	Temach	of uncertain derivation; Temach, one of the Nethinim; Tamah, Thamah.	h8547
h8540	tem-ah'	תְּמַהּ	tᵉmahh	(Aramaic) from a root corresponding to {{h8539}}; a miracle; wonder.	h8540
h8541	tim-maw-hone'	תִּמָּהוֹן	timmâhôwn	from {{h8539}}; consternation; astonishment.	h8541
h8542	tam-mooz'	תַּמּוּז	Tammûwz	of uncertain derivation; Tammuz, a Phoenician deity; Tammuz.	h8542
h8543	tem-ole'	תְּמוֹל	tᵉmôwl	"or תְּמֹל; probably for {{h865}}; sometimes with	{{h8032}}; properly, ago, i.e. a (short or long) time since; especially yesterday, or day before yesterday; before (-time),   these (three) days,   heretofore,   time past, yesterday."	h8543
h8548	taw-meed'	תָּמִיד	tâmîyd	from an unused root meaning to stretch; properly, continuance (as indefinite extension); but used only (attributively as adjective) constant (or adverbially, constantly); elliptically the regular (daily) sacrifice; alway(-s), continual (employment, -ly), daily, (n-)ever(-more), perpetual.	h8548
h8549	taw-meem'	תָּמִים	tâmîym	from {{h8552}}; entire (literally, figuratively or morally); also (as noun) integrity, truth; without blemish, complete, full, perfect, sincerely (-ity), sound, without spot, undefiled, upright(-ly), whole.	h8549
h8531	tel-ath'	תְּלַת	tᵉlath	(Aramaic) from {{h8532}}; a tertiary rank; third.	h8531
h8530	tal-pee-yaw'	תַּלְפִּיָּה	talpîyâh	feminine from an unused root meaning to tower; something tall, i.e. (plural collective) slenderness; armoury.	h8530
h8533	tel-aw-theen'	תְּלָתִין	tᵉlâthîyn	(Aramaic) multiple of {{h8532}}; ten times three; thirty.	h8533
h8532	tel-awth'	תְּלָת	tᵉlâth	(Aramaic) masculine תְּלָתָה; (Aramaic), or תְּלָתָא; (Aramaic), corresponding to {{h7969}}; three or third; third, three.	h8532
h8535	tawm	תָּם	tâm	from {{h8552}}; complete; usually (morally) pious; specifically, gentle, dear; coupled together, perfect, plain, undefiled, upright.	h8535
h8534	tal-tal'	תַּלְתַּל	taltal	by reduplication, from {{h8524}} through the idea of vibration; a trailing bough (as pendulous); bushy.	h8534
h8537	tome	תֹּם	tôm	from {{h8552}}; completeness; figuratively, prosperity; usually (morally) innocence; full, integrity, perfect(-ion), simplicity, upright(-ly, -ness), at a venture. See {{h8550}}.	h8537
h8536	tawm	תָּם	tâm	(Aramaic) corresponding to {{h8033}}; there; × thence, there, × where.	h8536
h8539	taw-mah'	תָּמַהּ	tâmahh	a primitive root; to be in consternation; be amazed, be astonished, marvel(-lously), wonder.	h8539
h8538	toom-maw'	תֻּמָּה	tummâh	feminine of {{h8537}}; innocence; integrity.	h8538
