Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h4892	mash-khayth'	מַשְׁחֵת	mashchêth	for {{h4889}}; destruction; destroying.	h4892
h4893	mish-khawth'	מִשְׁחָת	mishchâth	or מׇשְׁחָת; from {{h7843}}; disfigurement; corruption, marred.	h4893
h4890	mis-khawk'	מִשְׂחַק	mischaq	from {{h7831}}; a laughing-stock; scorn.	h4890
h4891	mish-khawr'	מִשְׁחָר	mishchâr	from {{h7836}} in the sense of day breaking; dawn; morning.	h4891
h4896	mish-tawr'	מִשְׁטָר	mishṭâr	from {{h7860}}; jurisdiction; dominion.	h4896
h4897	meh'-shee	מֶשִׁי	meshîy	from {{h4871}}; silk (as drawn from the cocoon); silk.	h4897
h4894	mish-to'-akh	מִשְׁטוֹחַ	mishṭôwach	or מִשְׁטַח; from {{h7849}}; a spreading-place; (to) spread (forth, -ing, upon).	h4894
h4895	mas-tay-maw'	מַשְׂטֵמָה	masṭêmâh	from the same as {{h7850}}; enmity; hatred.	h4895
h4898	mesh-ay-zab-ale'	מְשֵׁיזַבְאֵל	Mᵉshêyzabʼêl	from an equiv. to {{h7804}} and {{h410}}; delivered of God; Meshezabel, an Israelite; Meshezabeel.	h4898
h4899	maw-shee'-akh	מָשִׁיחַ	mâshîyach	from {{h4886}}; anointed; usually a consecrated person (as a king, priest, or saint); specifically, the Messiah; anointed, Messiah.	h4899
h4830	meer-eeth'	מִרְעִית	mirʻîyth	from {{h7462}} in the sense of feeding; pasturage; concretely, a flock; flock, pasture.	h4830
h4831	mar-al-aw'	מַרְעֲלָה	Marʻălâh	from {{h7477}}; perhaps, earthquake; Maralah, a place in Palestine; Maralah.	h4831
h4832	mar-pay'	מַרְפֵּא	marpêʼ	from {{h7495}}; properly, curative, i.e. literally (concretely) a medicine, or (abstractly) a cure; figuratively (concretely) deliverance, or (abstractly) placidity; (in-)cure(-able), healing(-lth), remedy, sound, wholesome, yielding.	h4832
h4833	meer-paws'	מִרְפָּשׂ	mirpâs	from {{h7515}}; muddled water; that which...have fouled.	h4833
h4834	maw-rats'	מָרַץ	mârats	a primitive root; properly, to press, i.e. (figuratively) to be pungent or vehement; to irritate; embolden, be forcible, grievous, sore.	h4834
h4835	mer-oo-tsaw'	מְרֻצָה	mᵉrutsâh	from {{h7533}}; oppression; violence. See also {{h4794}}.	h4835
h4836	mar-tsay'-ah	מַרְצֵעַ	martsêaʻ	from {{h7527}}; an awl; aul.	h4836
h4837	mar-tseh'-feth	מַרְצֶפֶת	martsepheth	from {{h7528}}; a pavement; pavement.	h4837
h4838	maw-rak'	מָרַק	mâraq	a primitive root; to polish; by implication, to sharpen; also to rinse; bright, furbish, scour.	h4838
h4839	maw-rawk'	מָרָק	mârâq	from {{h4838}}; soup (as if a rinsing); broth. See also {{h6564}}.	h4839
