Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h830	ash-pohth'	אַשְׁפֹּת	ʼashpôth	or אַשְׁפּוֹת; or שְׁפֹת; (contraction) plural of a noun of the same form as {{h827}}, from {{h8192}} (in the sense of scraping); a heap of rubbish or filth; dung (hill).	h830
h833	aw-shar'	אָשַׁר	ʼâshar	or אָשֵׁר; a primitive root; to be straight (used in the widest sense, especially to be level, right, happy); figuratively, to go forward, be honest, prosper; (call, be) bless(-ed, happy), go, guide, lead, relieve.	h833
h832	esh-kel-o-nee'	אֶשְׁקְלוֹנִי	ʼEshqᵉlôwnîy	patrial from {{h831}}; Ashkelonite (collectively) or inhabitant of Ashkelon; Eshkalonites.	h832
h848	esh-taw-oo-lee'	אֶשְׁתָּאֻלִי	ʼEshtâʼulîy	patrial from {{h847}}; an Eshtaolite (collectively) or inhabitant of Eshtaol; Eshtaulites.	h848
h849	esh-tad-dure'	אֶשְׁתַּדּוּר	ʼeshtaddûwr	(Aramaic) from {{h7712}} (in a bad sense); rebellion; sedition.	h849
h840	as-ar-ale'	אֲשַׂרְאֵל	ʼĂsarʼêl	by orthographical variation from {{h833}} and {{h410}}; right of God; Asarel, an Israelite; Asareel.	h840
h841	as-ar-ale'-aw	אֲשַׂרְאֵלָה	ʼĂsarʼêlâh	from the same as {{h840}}; right toward God; Asarelah, an Israelite; Asarelah. Compare {{h3480}}.	h841
h842	ash-ay-raw'	אֲשֵׁרָה	ʼăshêrâh	or אֲשֵׁירָה; from {{h833}}; happy; Asherah (or Astarte) a Phoenician goddess; also an image of the same; grove. Compare {{h6253}}.	h842
h843	aw-shay-ree'	אָשֵׁרִי	ʼÂshêrîy	patronymic from {{h836}}; an Asherite (collectively) or descendant of Asher; Asherites.	h843
h844	as-ree-ale'	אַשְׂרִיאֵל	ʼAsrîyʼêl	an orthographical variation for {{h840}}; Asriel, the name of two Israelites; Ashriel, Asriel.	h844
h845	as-ree-ale-ee'	אַשְׂרִאֵלִי	ʼAsriʼêlîy	patronymic from {{h844}}; an Asrielite (collectively) or descendant of Asriel; Asrielites.	h845
h846	oosh-ar-naw'	אֻשַּׁרְנָא	ʼushsharnâʼ	(Aramaic) from a root corresponding to {{h833}}; a wall (from its uprightness); wall.	h846
h847	esh-taw-ole'	אֶשְׁתָּאֹל	ʼEshtâʼôl	or אֶשְׁתָּאוֹל; probably from {{h7592}}; intreaty; Eshtaol, a place in Palestine; Eshtaol.	h847
h859	at-taw'	אַתָּה	ʼattâh	or (shortened); אַתָּ; or אַת; feminine (irregular) sometimes אַתִּי; plural masculine אַתֶּם; feminine אַתֶּן; or אַתֵּנָהlemma אתֵּנָה missing vowel, corrected to אַתֵּנָה; or אַתֵּנָּה; a primitive pronoun of the second person; thou and thee, or (plural) ye and you; thee, thou, ye, you.	h859
h858	aw-thaw'	אָתָה	ʼâthâh	(Aramaic) or אָתָא; (Aramaic), corresponding to {{h857}}; (be-) come, bring.	h858
h853	ayth	אֵת	ʼêth	apparent contracted from {{h226}} in the demonstrative sense of entity; properly, self (but generally used to point out more definitely the object of a verb or preposition, even or namely); [as such unrepresented in English].	h853
h852	awth	אָת	ʼâth	(Aramaic) corresponding to {{h226}}; a portent; sign.	h852
h851	esh-tem-o'-ah	אֶשְׁתְּמֹעַ	ʼEshtᵉmôaʻ	or אֶשְׁתְּמוֹעַ; or אֶשְׁתְּמֹה; from {{h8085}} (in the sense of obedience); Eshtemoa or Eshtemoh, a place in Palestine; Eshtemoa, Eshtemoh.	h851
h850	esh-tone'	אֶשְׁתּוֹן	ʼEshtôwn	probably from the same as {{h7764}}; restful; Eshton, an Israelite; Eshton.	h850
h857	aw-thaw'	אָתָה	ʼâthâh	or אָתָא; a primitive root (collateral to {{h225}} contraction); to arrive; (be-, things to) come (upon), bring.	h857
h856	eth-bah'-al	אֶתְבַּעַל	ʼEthbaʻal	from {{h854}} and {{h1168}}; with Baal; Ethbaal, a Phoenician king; Ethbaal.	h856
h855	ayth	אֵת	ʼêth	of uncertain derivation; a hoe or other digging implement; coulter, plowshare.	h855
h854	ayth	אֵת	ʼêth	probably from {{h579}}; properly, nearness (used only as a preposition or an adverb), near; hence, generally, with, by, at, among, etc.; against, among, before, by, for, from, in(-to), (out) of, with. Often with another prepositional prefix.	h854
h866	eth-naw'	אֶתְנָה	ʼethnâh	from {{h8566}}; a present (as the price of harlotry); reward.	h866
h867	eth-nee'	אֶתְנִי	ʼEthnîy	perhaps from {{h866}}; munificence; Ethni, an Israelite; Ethni.	h867
h864	ay-thawm'	אֵתָם	ʼÊthâm	of Egyptian derivation; Etham, a place in the Desert; Etham.	h864
h865	eth-mole'	אֶתְמוֹל	ʼethmôwl	or אִתְמוֹל; or אֶתְמוּל; probably from {{h853}} or {{h854}} and {{h4136}}; heretofore; definitely yesterday; before (that) time,   heretofore, of late (old),   times past, yester(day).	h865
h862	at-tooke'	אַתּוּק	ʼattûwq	or אַתִּיק; from {{h5423}} in the sense of decreasing; a ledge or offset in a building; gallery.	h862
h863	it-tah'ee	אִתַּי	ʼIttay	or אִיתַי; from {{h854}}; near; Ittai or Ithai, the name of a Gittite and of an Israelite; Ithai, Ittai.	h863
h860	aw-thone'	אָתוֹן	ʼâthôwn	probably from the same as {{h386}} (in the sense of patience); a female donkey (from its docility); (she) ass.	h860
h861	at-toon'	אַתּוּן	ʼattûwn	(Aramaic) probably from the corresponding to {{h784}}; probably a fire-place, i.e. furnace; furnace.	h861
h868	eth-nan'	אֶתְנַן	ʼethnan	the same as {{h866}}; a gift (as the price of harlotry or idolatry); hire, reward.	h868
h869	eth-nan'	אֶתְנַן	ʼEthnan	the same as {{h868}} in the sense of {{h867}}; Ethnan, an Israelite; Ethnan.	h869
h900	bohg-ed-ohth	בֹּגְדוֹת	bôgᵉdôwth	feminine plural active participle of {{h898}}; treacheries; treacherous.	h900
h871	ath-aw-reem'	אֲתָרִים	ʼĂthârîym	plural from an unused root (probably meaning to step); places; Atharim, a place near Palestine; spies. b	h871
h870	ath-ar'	אֲתַר	ʼăthar	(Aramaic) from a root corresponding to that of {{h871}}; a place; (adverb) after; after, place.	h870
h873	be-oosh'	בִּאוּשׁ	biʼûwsh	(Aramaic) from {{h888}}; wicked; bad.	h873
h872	be-aw'	בְּאָה	bᵉʼâh	from {{h935}}; an entrance to a building; entry.	h872
h875	be-ayr'	בְּאֵר	bᵉʼêr	from {{h874}}; a pit; especially a well; pit, well.	h875
h874	baw-ar'	בָּאַר	bâʼar	a primitive root; to dig; by analogy, to engrave; figuratively, to explain; declare, (make) plain(-ly).	h874
h877	bore	בֹּאר	bôʼr	from {{h874}}; a cistern; cistern.	h877
h876	be-ayr'	בְּאֵר	Bᵉʼêr	the same as {{h875}}; Beer, a place in the Desert, also one in Palestine; Beer.	h876
h879	be-ayr' ay-leem'	בְּאֵר אֵלִים	Bᵉʼêr ʼÊlîym	from {{h875}} and the plural of {{h410}}; well of heroes; Beer-Elim, a place in the Desert; Beer-elim.	h879
h878	be-ay-raw'	בְּאֵרָא	Bᵉʼêrâʼ	from {{h875}}; a well; Beera, an Israelite; Beera.	h878
h888	be-aysh'	בְּאֵשׁ	bᵉʼêsh	(Aramaic) corresponding to {{h887}}; displease.	h888
h889	be-oshe'	בְּאֹשׁ	bᵉʼôsh	from {{h877}}; a stench; stink.	h889
h884	be-ayr' sheh'-bah	בְּאֵר שֶׁבַע	Bᵉʼêr Shebaʻ	from {{h875}} and {{h7651}} (in the sense of {{h7650}}); well of an oath; Beer-Sheba, a place in Palestine; Beer-shebah.	h884
h885	be-ay-roth' be-nay' yah-a-can'	בְּאֵרֹת בְּנֵי־יַעֲקַן	Bᵉʼêrôth Bᵉnêy-Yaʻăqan	from the feminine plural of {{h875}}, and the plural contraction of {{h1121}}, and {{h3292}}; wells of (the) sons of Jaakan; Beeroth-Bene-Jaakan, a place in the Desert; Beeroth of the children of Jaakan.	h885
h886	be-ay-ro-thee'	בְּאֵרֹתִי	Bᵉʼêrôthîy	patrial from {{h881}}; a Beerothite or inhabitant of Beeroth; Beerothite.	h886
h887	baw-ash'	בָּאַשׁ	bâʼash	a primitive root; to smell bad; figuratively, to be offensive morally; (make to) be abhorred (had in abomination, loathsome, odious), (cause a, make to) stink(-ing savour), × utterly.	h887
h880	be-ay-raw'	בְּאֵרָה	Bᵉʼêrâh	the same as {{h878}}; Beerah, an Israelite; Beerah.	h880
h881	be-ay-rohth'	בְּאֵרוֹת	Bᵉʼêrôwth	feminine plural of {{h875}}; wells; Beeroth, a place in Palestine; Beeroth.	h881
h882	be-ay-ree'	בְּאֵרִי	Bᵉʼêrîy	from {{h875}}; fountained; Beeri, the name of a Hittite and of an Israelite; Beeri.	h882
h883	be-ayr' lakh-ah'ee ro-ee'	בְּאֵר לַחַי רֹאִי	Bᵉʼêr la-Chay Rôʼîy	from {{h875}} and {{h2416}} (with prefix) and {{h7203}}; well of a living (One) my Seer; Beer-Lachai-Roi, a place in the Desert; Beer-lahai-roi.	h883
h804	ash-shoor'	אַשּׁוּר	ʼAshshûwr	or אַשֻּׁר; apparently from {{h833}} (in the sense of successful); Ashshur, the second son of Shem; also his descendants and the country occupied by them (i.e. Assyria), its region and its empire; Asshur, Assur, Assyria, Assyrians. See {{h838}}.	h804
h805	ash-oo-ree'	אֲשׁוּרִי	ʼĂshûwrîy	or אַשּׁוּרִי; from a patrial word of the same form as {{h804}}; an Ashurite (collectively) or inhabitant of Ashur, a district in Palestine; Asshurim, Ashurites.	h805
h806	ash-khoor'	אַשְׁחוּר	ʼAshchûwr	probably from {{h7835}}; black; Ashchur, an Israelite; Ashur.	h806
h807	ash-ee-maw'	אַשִׁימָא	ʼAshîymâʼ	of foreign origin; Ashima, a deity of Hamath; Ashima.	h807
h801	ish-shaw'	אִשָּׁה	ʼishshâh	the same as {{h800}}, but used in a liturgical sense; properly, a burnt-offering; but occasionally of any sacrifice; (offering, sacrifice), (made) by fire.	h801
h802	ish-shaw'	אִשָּׁה	ʼishshâh	feminine of {{h376}} or {{h582}}; irregular plural, נָשִׁים;(used in the same wide sense as {{h582}}); a woman; (adulter) ess, each, every, female, × many,   none, one,   together, wife, woman. Often unexpressed in English.	h802
h803	ash-oo-yah'	אֲשׁוּיָה	ʼăshûwyâh	feminine passive participle from an unused root meaning to found; foundation; foundation.	h803
h808	aw-sheesh'	אָשִׁישׁ	ʼâshîysh	from the same as {{h784}} (in the sense of pressing down firmly; compare {{h803}}); a (ruined) foundation; foundation.	h808
h809	ash-ee-shaw'	אֲשִׁישָׁה	ʼăshîyshâh	feminine of {{h808}}; something closely pressed together, i.e. a cake of raisins or other comfits; flagon.	h809
h899	behg'-ed	בֶּגֶד	beged	from {{h898}}; a covering, i.e. clothing; also treachery or pillage; apparel, cloth(-es, ing), garment, lap, rag, raiment, robe, × very (treacherously), vesture, wardrobe.	h899
h898	baw-gad'	בָּגַד	bâgad	a primitive root; to cover (with a garment); figuratively, to act covertly; by implication, to pillage; deal deceitfully (treacherously, unfaithfully), offend, transgress(-or), (depart), treacherous (dealer, -ly, man), unfaithful(-ly, man), × very.	h898
h897	bag	בַּג	bag	a Persian word; food; spoil (from the margin for {{h957}}.)	h897
h896	bab-lee'	בַּבְלִי	Bablîy	(Aramaic) patrial from {{h895}}; a Babylonian; Babylonia.	h896
h895	baw-bel'	בַּבֶל	Babel	(Aramaic) corresponding to {{h894}}; Babylon.	h895
h894	baw-bel'	בָּבֶל	Bâbel	from {{h1101}}; confusion; Babel (i.e. Babylon), including Babylonia and the Babylonian empire; Babel, Babylon.	h894
h893	bay-bah'ee	בֵּבַי	Bêbay	probably of foreign origin; Bebai, an Israelite; Bebai.	h893
h892	baw-baw'	בָּבָה	bâbâh	feminine active participle of an unused root meaning to hollow out; something hollowed (as a gate), i.e. pupil of the eye; apple (of the eye).	h892
h891	be-oo-sheem'	בְּאֻשִׁים	bᵉʼushîym	plural of {{h889}}; poison-berries; wild grapes.	h891
h890	bosh-aw'	בׇּאְשָׁה	boʼshâh	feminine of {{h889}}; stink-weed or any other noxious or useless plant; cockle.	h890
h817	aw-shawm'	אָשָׁם	ʼâshâm	from {{h816}}; guilt; by implication, a fault; also a sin-offering; guiltiness, (offering for) sin, trespass (offering).	h817
h816	aw-sham'	אָשַׁם	ʼâsham	or אָשֵׁם; a primitive root; to be guilty; by implication to be punished or perish; × certainly, be(-come, made) desolate, destroy, × greatly, be(-come, found, hold) guilty, offend (acknowledge offence), trespass.	h816
h815	ay'-shel	אֵשֶׁל	ʼêshel	from a root of uncertain signification; a tamarisk tree; by extension, a grove of any kind; grove, tree.	h815
h814	esh-cawr'	אֶשְׁכָּר	ʼeshkâr	for {{h7939}}; a gratuity; gift, present.	h814
h813	ash-ken-az'	אַשְׁכְּנַז	ʼAshkᵉnaz	of foreign origin; Ashkenaz, a Japhethite, also his descendants; Ashkenaz.	h813
h812	esh-kole'	אֶשְׁכֹּל	ʼEshkôl	the same as {{h811}}; Eshcol, the name of an Amorite, also of a valley in Palestine; Eshcol.	h812
h811	esh-kole'	אֶשְׁכּוֹל	ʼeshkôwl	or אֶשְׁכֹּל; probably prolonged from {{h810}}; a bunch of grapes or other fruit; cluster (of grapes).	h811
h810	eh'-shek	אֶשֶׁךְ	ʼeshek	from an unused root (probably meaning to bunch together); a testicle (as a lump); stone.	h810
h819	ash-maw'	אַשְׁמָה	ʼashmâh	feminine of {{h817}}; guiltiness, a fault, the presentation of a sin-offering; offend, sin, (cause of) trespass(-ing, offering).	h819
h818	aw-shame'	אָשֵׁם	ʼâshêm	from {{h816}}; guilty; hence, presenting a sin-offering; one which is faulty, guilty.	h818
