Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h6434	pane	פֵּן	pên	from an unused root meaning to turn; an angle (of a street or wall); corner.	h6434
h6435	pane	פֵּן	pên	from {{h6437}}; properly, removal; used only (in the construction) adverb as conjunction, lest; (lest) (peradventure), that...not.	h6435
h6432	pel-ay-thee'	פְּלֵתִי	Pᵉlêthîy	from the same form as {{h6431}}; a courier (collectively) or official messenger; Pelethites.	h6432
h6433	poom	פֻּם	pum	(Aramaic) probably for {{h6310}}; the mouth (literally or figuratively); mouth.	h6433
h6430	pel-ish-tee'	פְּלִשְׁתִּי	Pᵉlishtîy	patrial from {{h6429}}; a Pelishtite or inhabitant of Pelesheth; Philistine.	h6430
h6431	peh'-leth	פֶּלֶת	Peleth	from an unused root meaning to flee; swiftness; Peleth, the name of two Israelites; Peleth.	h6431
h6500	paw-raw'	פָּרָא	pârâʼ	a primitive root; to bear fruit; be fruitful.	h6500
h6409	pal-tee-ale'	פַּלְטִיאֵל	Palṭîyʼêl	from the same as {{h6404}} and {{h410}}; deliverance of God; Paltiel, the name of two Israelites; Paltiel, Phaltiel.	h6409
h6408	pil-tah'-ee	פִּלְטַי	Pilṭay	for {{h6407}}; Piltai, an Israelite; Piltai.	h6408
h6403	paw-lat'	פָּלַט	pâlaṭ	a primitive root; to slip out, i.e. escape; causatively, to deliver; calve, carry away safe, deliver, (cause to) escape.	h6403
h6402	pol-khawn'	פׇּלְחָן	polchân	(Aramaic) from {{h6399}}; worship; service.	h6402
h6401	pil-khaw'	פִּלְחָא	Pilchâʼ	from {{h6400}}; slicing; Pilcha, an Israelite; Pilcha.	h6401
h6407	pal-tee'	פַּלְטִי	Palṭîy	patronymically from {{h6406}}; a Paltite or descendant of Palti; Paltite.	h6407
h6406	pal-tee'	פַּלְטִי	Palṭîy	from {{h6403}}; delivered; Palti, the name of two Israelites; Palti, Phalti.	h6406
h6405	pal-late'	פַּלֵּט	pallêṭ	from {{h6403}}; escape; deliverance, escape.	h6405
h6404	peh'-let	פֶּלֶט	Peleṭ	from {{h6403}}; escape; Pelet, the name of two Israelites; Pelet. See also {{h1046}}.	h6404
h6483	pits-tsates'	פִּצֵּץ	Pitstsêts	from an unused root meaning to dissever; dispersive; Pitstsets, a priest; Apses (including the article).	h6483
h6482	peh'-tsah	פֶּצַע	petsaʻ	from {{h6481}}; a wound; wound(-ing).	h6482
h6481	paw-tsah'	פָּצַע	pâtsaʻ	a primitive root; to split, i.e. wound; wound.	h6481
h6480	paw-tsam'	פָּצַם	pâtsam	a primitive root; to rend (by earthquake); break.	h6480
h6487	pik-kaw-done'	פִּקָּדוֹן	piqqâdôwn	from {{h6485}}; a deposit; that which was delivered (to keep), store.	h6487
h6486	pek-ood-daw'	פְּקֻדָּה	pᵉquddâh	feminine passive participle of {{h6485}}; visitation (in many senses, chiefly official); account, (that have the) charge, custody, that which...laid up, numbers, office(-r), ordering, oversight,   prison, reckoning, visitation.	h6486
h6485	paw-kad'	פָּקַד	pâqad	a primitive root; to visit (with friendly or hostile intent); by analogy, to oversee, muster, charge, care for, miss, deposit, etc.; appoint, × at all, avenge, bestow, (appoint to have the, give a) charge, commit, count, deliver to keep, be empty, enjoin, go see, hurt, do judgment, lack, lay up, look, make, × by any means, miss, number, officer, (make) overseer, have (the) oversight, punish, reckon, (call to) remember(-brance), set (over), sum, × surely, visit, want.	h6485
h6484	paw-tsar'	פָּצַר	pâtsar	a primitive root; to peck at, i.e. (figuratively) stun or dull; press, urge, stubbornness.	h6484
h6489	pek-ode'	פְּקוֹד	Pᵉqôwd	from {{h6485}}; punishment; Pekod, a symbolic name for Babylon; Pekod.	h6489
h6488	pek-ee-dooth'	פְּקִדֻת	pᵉqiduth	from {{h6496}}; supervision; ward.	h6488
h6498	pak-koo-aw'	פַּקֻּעָה	paqquʻâh	from the same as {{h6497}}; the wild cucumber (from splitting open to shed its seeds); gourd.	h6498
h6499	par	פַּר	par	or פָּר; from {{h6565}}; a bullock (apparently as breaking forth in wild strength, or perhaps as dividing the hoof); (  young) bull(-ock), calf, ox.	h6499
h6494	pek-akh-yaw'	פְּקַחְיָה	Pᵉqachyâh	from {{h6491}} and {{h3050}}; Jah has observed; Pekachjah, an Israelite king; Pekahiah.	h6494
h6495	pek-akh-ko'-akh	פְּקַח־קוֹחַ	pᵉqach-qôwach	from {{h6491}} redoubled; opening (of a dungeon), i.e. jail-delivery (figuratively, salvation for sin); opening of the prison.	h6495
h6496	paw-keed'	פָּקִיד	pâqîyd	from {{h6485}}; a superintendent (civil, military or religious); which had the charge, governor, office, overseer, (that) was set.	h6496
h6497	peh'-kah	פֶּקַע	peqaʻ	from an unused root meaning to burst; only used as an architectural term of an ornament similar to {{h6498}},; a semi-globe; knop.	h6497
h6490	pik-kood'	פִּקּוּד	piqqûwd	or פִּקֻּד; from {{h6485}}; properly, appointed, i.e. a mandate (of God; plural only, collectively, for the Law); commandment, precept, statute.	h6490
h6491	paw-kakh'	פָּקַח	pâqach	a primitive root; to open (the senses, especially the eyes); figuratively, to be observant; open.	h6491
h6492	peh'-kakh	פֶּקַח	Peqach	from {{h6491}}; watch; Pekach, an Israelite king; Pekah.	h6492
h6493	pik-kay'-akh	פִּקֵּחַ	piqqêach	from {{h6491}}; clear-sighted; figuratively, intelligent; seeing, wise.	h6493
h6414	paw-leel'	פָּלִיל	pâlîyl	from {{h6419}}; a magistrate; judge.	h6414
h6415	pel-ee-law'	פְּלִילָה	pᵉlîylâh	feminine of {{h6414}}; justice; judgment.	h6415
h6416	pel-ee-lee'	פְּלִילִי	pᵉlîylîy	from {{h6414}}; judicial; judge.	h6416
h6417	pel-ee-lee-yaw'	פְּלִילִיָּה	pᵉlîylîyâh	feminine of {{h6416}}; judicature; judgment.	h6417
h6410	pel-at-yaw'	פְּלַטְיָה	Pᵉlaṭyâh	or פְּלַטְיָהוּ; from {{h6403}} and {{h3050}}; Jah has delivered; Pelatjah, the name of four Israelites; Pelatiah.	h6410
h6411	pel-aw-yaw'	פְּלָיָה	Pᵉlâyâh	or פְּלָאיָה; from {{h6381}} and {{h3050}}; Jah has distinguished; Pelajah, the name of three Israelites; Pelaiah.	h6411
h6412	paw-leet'	פָּלִיט	pâlîyṭ	or פָּלֵיט; or פָּלֵט; from {{h6403}}; a refugee; (that have) escape(-d, -th), fugitive.	h6412
h6413	pel-ay-taw'	פְּלֵיטָה	pᵉlêyṭâh	or פְּלֵטָה; feminine of {{h6412}}; deliverance; concretely, an escaped portion; deliverance, (that is) escape(-d), remnant.	h6413
h6418	peh'-lek	פֶּלֶךְ	pelek	from an unused root meaning to be round; a circuit (i.e. district); also a spindle (as whirled); hence, a crutch; (di-) staff, participle	h6418
h6419	paw-lal'	פָּלַל	pâlal	a primitive root; to judge (officially or mentally); by extension, to intercede, pray; intreat, judge(-ment), (make) pray(-er, -ing), make supplication.	h6419
h6461	paw-sas'	פָּסַס	pâçaç	a primitive root; probably to disperse, i.e. (intransitive) disappear; cease.	h6461
h6460	pes-an-tay-reen'	פְּסַנְטֵרִין	pᵉçanṭêrîyn	(Aramaic) or פְּסַנְתֵּרִין; a transliteration of the Greek,; psalterion; a lyre; psaltery.	h6460
h6463	paw-aw'	פָּעָה	pâʻâh	a primitive root; to scream; cry.	h6463
h6462	pis-paw'	פִּסְפָּה	Piçpâh	perhaps from {{h6461}}; dispersion; Pispah, an Israelite; Pispah.	h6462
h6465	peh-ore'	פְּעוֹר	Pᵉʻôwr	"from {{h6473}}; a gap; also {{h1187}}); Peör, a mountain East of Jordan; Baal Peor,	(for a deity worshipped there; Peor. See also {{h1047}}."	h6465
h6464	paw-oo'	פָּעוּ	Pâʻûw	or פָּעִי; from {{h6463}}; screaming; Pau or Pai, a place in Edom; Pai, Pau.	h6464
h6467	po'-al	פֹּעַל	pôʻal	from {{h6466}}; an act or work (concretely); act, deed, do, getting, maker, work.	h6467
h6466	paw-al'	פָּעַל	pâʻal	a primitive root; to do or make (systematically and habitually), especially to practise; commit, (evil-) do(-er), make(-r), ordain, work(-er).	h6466
h6469	peh-ool-leh-thah'-ee	פְּעֻלְּתַי	Pᵉʻullᵉthay	from {{h6468}}; laborious; Peullethai, an Israelite; Peulthai.	h6469
h6468	peh-ool-law'	פְּעֻלָּה	pᵉʻullâh	feminine passive participle of {{h6466}}; (abstractly) work; labour, reward, wages, work.	h6468
h6472	pah-am-one'	פַּעֲמֹן	paʻămôn	from {{h6471}}; a bell (as struck); bell.	h6472
h6473	paw-ar'	פָּעַר	pâʻar	a primitive root; to yawn, i.e. open wide (literally or figuratively); gape, open (wide).	h6473
h6470	paw-am'	פָּעַם	pâʻam	a primitive root; to tap, i.e. beat regularly; hence (generally) to impel or agitate; move, trouble.	h6470
h6471	pah'-am	פַּעַם	paʻam	or (feminine) פַּעֲמָה; from {{h6470}}; a stroke, literally or figuratively (in various applications, as follow); anvil, corner, foot(-step), going, (hundred-) fold, × now, (this)   once, order, rank, step,   thrice, (often-), second, this, two) time(-s), twice, wheel.	h6471
h6476	paw-tsakh'	פָּצַח	pâtsach	a primitive root; to break out (in joyful sound); break (forth, forth into joy), make a loud noise.	h6476
h6477	pets-ee-raw'	פְּצִירָה	pᵉtsîyrâh	from {{h6484}}; bluntness; file.	h6477
h6474	pah-ar-ah'-ee	פַּעֲרַי	Paʻăray	from {{h6473}}; yawning; Paarai, an Israelite; Paarai.	h6474
h6475	paw-tsaw'	פָּצָה	pâtsâh	a primitive root; to rend, i.e. open (especially the mouth); deliver, gape, open, rid, utter.	h6475
h6478	paw-tsal'	פָּצַל	pâtsal	a primitive root; to peel; pill.	h6478
h6479	pets-aw-law'	פְּצָלָה	pᵉtsâlâh	from {{h6478}}; a peeling; strake.	h6479
h6449	pis-gaw'	פִּסְגָּה	Piçgâh	from {{h6448}}; a cleft; Pisgah, a Mountain East of Jordan; Pisgah.	h6449
h6448	paw-sag'	פָּסַג	pâçag	a primitive root; to cut up, i.e. (figuratively) contemplate; consider.	h6448
h6447	pas	פַּס	paç	(Aramaic) from a root corresponding to {{h6461}}; the palm (of the hand, as being spread out); participle	h6447
h6446	pas	פַּס	paç	from {{h6461}}; properly, the palm (of the hand) or sole (of the foot) (compare {{h6447}}); by implication (plural); a long and sleeved tunic (perhaps simply a wide one; from the original sense of the root, i.e. of many breadths); (divers) colours.	h6446
h6445	paw-nak'	פָּנַק	pânaq	a primitive root; to enervate; bring up.	h6445
h6444	pen-in-naw'	פְּנִנָּה	Pᵉninnâh	probably feminine from {{h6443}} contr.; Peninnah, an Israelitess; Peninnah.	h6444
h6443	paw-neen'	פָּנִין	pânîyn	or פָּנִי; from the same as {{h6434}}; probably a pearl (as round); ruby.	h6443
h6442	pen-ee-mee'	פְּנִימִי	pᵉnîymîy	from {{h6440}}; interior; (with-) in(-ner, -ward).	h6442
h6441	pen-ee'-maw	פְּנִימָה	pᵉnîymâh	from {{h6440}} with directive enclitic; faceward, i.e. indoors; (with-) in(-ner part, -ward).	h6441
h6440	paw-neem'	פָּנִים	pânîym	plural (but always as singular) of an unused noun פָּנֶה; from {{h6437}}); the face (as the part that turns); used in a great variety of applications (literally and figuratively); also (with prepositional prefix) as a preposition (before, etc.); accept, a-(be-) fore(-time), against, anger, × as (long as), at,   battle,   because (of),   beseech, countenance, edge,   employ, endure,   enquire, face, favour, fear of, for, forefront(-part), form(-er time, -ward), from, front, heaviness, × him(-self),   honourable,   impudent,   in, it, look(-eth) (-s), × me,   meet, × more than, mouth, of, off, (of) old (time), × on, open,   out of, over against, the partial, person,   please, presence, propect, was purposed, by reason of,   regard, right forth,   serve, × shewbread, sight, state, straight,   street, × thee, × them(-selves), through (  -out), till, time(-s) past, (un-) to(-ward),   upon, upside (  down), with(-in,   -stand), × ye, × you.	h6440
