Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h283	akh-yo'	אַחְיוֹ	ʼAchyôw	prolonged from {{h251}}; brotherly; Achio, the name of three Israelites; Ahio.	h283
h280	akh-ee-daw'	אֲחִידָה	ʼăchîydâh	(Aramaic) corresponding to {{h2420}},; an enigma; hard sentence.	h280
h281	akh-ee-yaw	אֲחִיָּה	ʼĂchîyâh	or (prolonged) אֲחִיָּהוּ ; from {{h251}} and {{h3050}}; brother (i.e. worshipper) of Jah; Achijah, the name of nine Israelites; Ahiah, Ahijah.	h281
h288	akh-ee-meh'-lek	אֲחִימֶלֶךְ	ʼĂchîymelek	from {{h251}} and {{h4428}}; brother of (the) king; Achimelek, the name of an Israelite and of a Hittite; Ahimelech.	h288
h289	akh-ee-man'	אֲחִימַן	ʼĂchîyman	or אֲחִימָן ; from {{h251}} and {{h4480}}; brother of a portion (i.e. gift); Achiman, the name of an Anakite and of an Israelite; Ahiman.	h289
h233	az-ah'ee	אֲזַי	ʼăzay	probably from {{h227}}; at that time; then.	h233
h232	ay-zore'	אֵזוֹר	ʼêzôwr	from {{h246}}; something girt; a belt, also a band; girdle.	h232
h231	ay-zobe'	אֵזוֹב	ʼêzôwb	probably of foreign derivation; hyssop; hyssop.	h231
h230	az-zawd'	אֲזָד	ʼăzâd	(Aramaic) of uncertain derivation; firm; be gone.	h230
h237	eh'-zel	אֶזֶל	ʼezel	from {{h235}}; departure; Ezel, a memorial stone in Palestine; Ezel.	h237
h236	az-al'	אֲזַל	ʼăzal	(Aramaic) the same as {{h235}}; to depart; go (up).	h236
h235	aw-zal'	אָזַל	ʼâzal	a primitive root; to go away, hence, to disappear; fail, gad about, go to and fro (but in Ezekiel 27:19 the word is rendered by many 'from Uzal,' by others 'yarn'), be gone (spent).	h235
h234	az-kaw-raw'	אַזְכָּרָה	ʼazkârâh	from {{h2142}}; a reminder; specifically remembrance-offering; memorial.	h234
h239	aw-zan'	אָזַן	ʼâzan	a primitive root (rather identical with {{h238}} through the idea of scales as if two ears); to weigh, i.e. (figuratively) ponder; give good heed.	h239
h238	aw-zan'	אָזַן	ʼâzan	a primitive root; probably to expand; but used only as a denominative from {{h241}}; to broaden out the ear (with the hand), i.e. (by implication) to listen; give (perceive by the) ear, hear(-ken). See {{h239}}.	h238
h291	akh-yawn'	אַחְיָן	ʼAchyân	from {{h251}}; brotherly; Achjan, an Israelite; Ahian.	h291
h290	akh-ee-mah'-ats	אֲחִימַעַץ	ʼĂchîymaʻats	from {{h251}} and the equivalent of {{h4619}}; brother of anger; Achimaats, the name of three Israelites; Ahimaaz.	h290
h293	akh-ee-no'-am	אֲחִינֹעַם	ʼĂchîynôʻam	from {{h251}} and {{h5278}}; brother of pleasantness; Achinoam, the name of two Israelitesses; Ahinoam.	h293
h292	akh-ee-naw-dawb'	אֲחִינָדָב	ʼĂchîynâdâb	from {{h251}} and {{h5068}}; brother of liberality; Achinadab, an Israelite; Ahinadab.	h292
h295	akh-ee-eh'-zer	אֲחִיעֶזֶר	ʼĂchîyʻezer	from {{h251}} and {{h5828}}; brother of help; Achiezer, the name of two Israelites; Ahiezer.	h295
h294	akh-ee-saw-mawk'	אֲחִיסָמָךְ	ʼĂchîyçâmâk	from {{h251}} and {{h5564}}; brother of support; Achisamak, an Israelite; Ahisamach.	h294
h297	akh-ee-rawm'	אֲחִירָם	ʼĂchîyrâm	from {{h251}} and {{h7311}}; brother of height (i.e. high); Achiram, an Israelite; Ahiram.	h297
h296	akh-ee-kawm'	אֲחִיקָם	ʼĂchîyqâm	from {{h251}} and {{h6965}}; brother of rising (i.e. high); Achikam, an Israelite; Ahikam.	h296
h299	akh-ee-rah'	אֲחִירַע	ʼĂchîyraʻ	from {{h251}} and {{h7451}}; brother of wrong; Achira, an Israelite; Ahira.	h299
h298	akh-ee-raw-mee'	אֲחִירָמִי	ʼĂchîyrâmîy	patronymic from {{h297}}; an Achiramite or descendant (collectively) of Achiram; Ahiramites.	h298
h208	o-nawm'	אוֹנָם	ʼÔwnâm	a variation of {{h209}}; strong; Onam, the name of an Edomite and of an Israelite; Onam.	h208
h209	o-nawn'	אוֹנָן	ʼÔwnân	a variation of {{h207}}; strong; Onan, a son of Judah; Onan.	h209
h206	aw'-ven	אָוֶן	ʼÂven	the same as {{h205}}; idolatry; Aven, the contemptuous synonym of three places, one in Coele-Syria, one in Egypt (On), and one in Palestine (Bethel); Aven. See also {{h204}}, {{h1007}}.	h206
h207	o-no'	אוֹנוֹ	ʼÔwnôw	or (shortened) אֹנוֹ; prolonged from {{h202}}; strong; Ono, a place in Palestine; Ono.	h207
h204	one	אוֹן	ʼÔwn	or (shortened); אֹן; of Egyptian derivation; On, a city of Egypt; On.	h204
h205	aw-ven'	אָוֶן	ʼâven	from an unused root perhaps meaning properly, to pant (hence, to exert oneself, usually in vain; to come to naught); strictly nothingness; also trouble, vanity, wickedness; specifically an idol; affliction, evil, false, idol, iniquity, mischief, mourners(-ing), naught, sorrow, unjust, unrighteous, vain, vanity, wicked(-ness). Compare {{h369}}.	h205
h202	one	אוֹן	ʼôwn	probably from the same as {{h205}} (in the sense of effort, but successful); ability, power, (figuratively) wealth; force, goods, might, strength, substance.	h202
h203	one	אוֹן	ʼÔwn	the same as {{h202}}; On, an Israelite; On.	h203
h201	o-mawr'	אוֹמָר	ʼÔwmâr	from {{h559}}; talkative; Omar, a grandson of Esau; Omar.	h201
h268	aw-khore'	אָחוֹר	ʼâchôwr	or (shortened) אָחֹר ; from {{h299}}; the hinder part; hence (adverb) behind, backward; also (as facing north) the West; after(-ward), back (part, -side, -ward), hereafter, (be-) hind(-er part), time to come, without.	h268
h269	aw-khoth'	אָחוֹת	ʼâchôwth	irregular feminine of {{h251}}; a sister (used very widely [like {{h251}}number 250, corrected to 251], literally and figuratively); (an-) other, sister, together.	h269
h264	akh-av-aw'	אַחֲוָה	ʼachăvâh	from {{h251}}; fraternity; brotherhood.	h264
h265	akh-o'-akh	אֲחוֹחַ	ʼĂchôwach	by reduplication from {{h251}}; brotherly; Achoach, an Israelite; Ahoah.	h265
h266	akh-o-khee'	אֲחוֹחִי	ʼĂchôwchîy	patronymic from {{h264}}; an Achochite or descendant of Achoach; Ahohite.	h266
h267	akh-oo-mah'-ee	אֲחוּמַי	ʼĂchûwmay	perhaps from {{h251}} and {{h4325}}; brother (i.e. neighbour) of water; Achumai, an Israelite; Ahumai.	h267
h260	aw'-khoo	אָחוּ	ʼâchûw	of uncertain (perhaps Egyptian) derivation; a bulrush or any marshy grass (particularly that along the Nile); flag, meadow.	h260
h261	ay-khood'	אֵחוּד	ʼÊchûwd	from {{h258}}; united; Echud, the name of three Israelites; Ehud.	h261
h262	akh-vaw'	אַחְוָה	ʼachvâh	from {{h2331}} (in the sense of {{h2324}}); an utterance; declaration.	h262
h263	akh-av-aw'	אַחֲוָה	ʼachăvâh	(Aramaic) corresponding to {{h262}}; solution (of riddles); showing.	h263
h219	o-raw'	אוֹרָה	ʼôwrâh	feminine of {{h216}}; luminousness, i.e. (figuratively) prosperity; also a plant (as being bright); herb, light.	h219
h218	oor	אוּר	ʼÛwr	the same as {{h217}}; Ur, a place in Chaldaea; also an Israelite; Ur.	h218
h211	o-feer'	אוֹפִיר	ʼÔwphîyr	or (shortened) אֹפִיר; and אוֹפִר; of uncertain derivation; Ophir, the name of a son of Joktan, and of a gold region in the East; Ophir.	h211
h210	oo-fawz'	אוּפָז	ʼÛwphâz	perhaps a corruption of {{h211}}; Uphaz, a famous gold region; Uphaz.	h210
h213	oots	אוּץ	ʼûwts	a primitive root; to press; (by implication) to be close, hurry, withdraw; (make) haste(-n, -y), labor, be narrow.	h213
h212	o-fawn'	אוֹפָן	ʼôwphân	or (shortened) אֹפָן; from an unused root meaning to revolve; a wheel; wheel.	h212
h215	ore	אוֹר	ʼôwr	a primitive root; to be (causative, make) luminous (literally and metaphorically); × break of day, glorious, kindle, (be, en-, give, show) light (-en, -ened), set on fire, shine.	h215
h214	o-tsaw'	אוֹצָר	ʼôwtsâr	from {{h686}}; a depository; armory, cellar, garner, store(-house), treasure(-house) (-y).	h214
h217	oor	אוּר	ʼûwr	from {{h215}}; flame; hence (in the plural) the East (as being the region of light); fire, light. See also {{h224}}.	h217
h216	ore	אוֹר	ʼôwr	from {{h215}}; illumination or (concrete) luminary (in every sense, including lightning, happiness, etc.); bright, clear,   day, light (-ning), morning, sun.	h216
h279	akh-ee-awm'	אֲחִיאָם	ʼĂchîyʼâm	from {{h251}} and {{h517}}; brother of the mother (i.e. uncle); Achiam, an Israelite; Ahiam.	h279
h278	ay-khee'	אֵחִי	ʼÊchîy	probably the same as {{h277}}; Echi, an Israelite; Ehi.	h278
h277	akh-ee'	אֲחִי	ʼĂchîy	from {{h251}}; brotherly; Achi, the name of two Israelites; Ahi.	h277
h276	akh-ooz-zath'	אֲחֻזַּת	ʼĂchuzzath	a variation of {{h272}}; possession; Achuzzath, a Philistine; Ahuzzath.	h276
h275	akh-ooz-zawm'	אֲחֻזָּם	ʼĂchuzzâm	from {{h270}}; seizure; Achuzzam, an Israelite; Ahuzam.	h275
h274	akh-az-yaw'	אֲחַזְיָה	ʼĂchazyâh	or (prolonged) אֲחַזְיָהוּ ; from {{h270}} and {{h3050}}; Jah has seized; Achazjah, the name of a Jewish and an Israelite king; Ahaziah.	h274
h273	akh-zah'ee	אַחְזַי	ʼAchzay	from {{h270}}; seizer; Achzai, an Israelite; Ahasai.	h273
h272	akh-ooz-zaw'	אֲחֻזָּה	ʼăchuzzâh	feminine passive participle from {{h270}}; something seized, i.e. a possession (especially of land); possession.	h272
h271	aw-khawz'	אָחָז	ʼÂchâz	from {{h270}}; possessor; Achaz, the name of a Jewish king and of an Israelite; Ahaz.	h271
h270	aw-khaz'	אָחַז	ʼâchaz	a primitive root; to seize (often with the accessory idea of holding in possession); be affrighted, bar, (catch, lay, take) hold (back), come upon, fasten, handle, portion, (get, have or take) possess(-ion).	h270
h248	ez-ro'-a	אֶזְרוֹעַ	ʼezrôwaʻ	a variation for {{h2220}}; the arm; arm.	h248
h249	ez-rawkh'	אֶזְרָח	ʼezrâch	from {{h2224}} (in the sense of springing up); a spontaneous growth, i.e. native (tree or persons); bay tree, (home-) born (in the land), of the (one's own) country (nation).	h249
h242	ooz-zane' sheh-er-aw'	אֻזֵּן שֶׁאֱרָה	ʼUzzên Sheʼĕrâh	from {{h238}} and {{h7609}}; plot of Sheerah (i.e. settled by him); Uzzen-Sheerah, a place in Palestine; Uzzen-sherah.	h242
h243	az-noth' taw-bore'	אַזְנוֹת תָּבוֹר	ʼAznôwth Tâbôwr	from {{h238}} and {{h8396}}; flats (i.e. tops) of Tabor (i.e. situated on it); Aznoth-Tabor, a place in Palestine; Aznoth-tabor.	h243
h240	aw-zane'	אָזֵן	ʼâzên	from {{h238}}; a spade or paddle (as having a broad end); weapon.	h240
h241	o'-zen	אֹזֶן	ʼôzen	from {{h238}}; broadness. i.e. (concrete) the ear (from its form in man); advertise, audience,   displease, ear, hearing,   show.	h241
h246	az-ik-keem'	אֲזִקִּים	ʼăziqqîym	a variation for {{h2131}}; manacles; chains.	h246
h247	aw-zar'	אָזַר	ʼâzar	a primitive root; to belt; bind (compass) about, gird (up, with).	h247
h244	oz-nee'	אׇזְנִי	ʼOznîy	from {{h241}}; having (quick) ears; Ozni, an Israelite; also an Oznite (collectively), his descendant; Ozni, Oznites.	h244
h245	az-an-yaw'	אֲזַנְיָה	ʼĂzanyâh	from {{h238}} and {{h3050}}; heard by Jah; Azanjah, an Israelite; Azaniah.	h245
h300	akh-ee-shakh'-ar	אֲחִישַׁחַר	ʼĂchîyshachar	from {{h251}} and {{h7837}}; brother of (the) dawn; Achishachar, an Israelite; Ahishar.	h300
h255	o'-akh	אֹחַ	ʼôach	probably from {{h253}}; a howler or lonesome wild animal; doleful creature.	h255
h254	awkh	אָח	ʼâch	of uncertain derivation; a fire-pot or chafing dish; hearth.	h254
h257	akh-bawn'	אַחְבָן	ʼAchbân	from {{h251}} and {{h995}}; brother (i.e. possessor) of understanding; Achban, an Israelite; Ahban.	h257
h256	akh-awb'	אַחְאָב	ʼAchʼâb	once (by contraction) אֶחָב (Jeremiah 29:22); from {{h251}} and {{h1}}; brother (i.e. friend) of (his) father; Achab, the name of a king of Israel and of a prophet at Babylon; Ahab.	h256
h251	awkh	אָח	ʼâch	a primitive word; a brother (used in the widest sense of literal relationship and metaphorical affinity or resemblance [like {{h1}}]); another, brother(-ly); kindred, like, other. Compare also the proper names beginning with 'Ah-' or 'Ahi-'.	h251
h250	ez-raw-khee'	אֶזְרָחִי	ʼEzrâchîy	patronymic from {{h2226}}; an Ezrachite or descendant of Zerach; Ezrahite.	h250
h253	awkh	אָח	ʼâch	a variation for {{h162}}; Oh! (expressive of grief or surprise); ah, alas.	h253
h252	akh	אַח	ʼach	(Aramaic) corresponding to {{h251}}; brother.	h252
h259	ekh-awd'	אֶחָד	ʼechâd	a numeral from {{h258}}; properly, united, i.e. one; or (as an ordinal) first; a, alike, alone, altogether, and, any(-thing), apiece, a certain, (dai-) ly, each (one),   eleven, every, few, first,   highway, a man, once, one, only, other, some, together,	h259
h258	aw-khad'	אָחַד	ʼâchad	perhaps a primitive root; to unify, i.e. (figuratively) collect (one's thoughts); go one way or other.	h258
