Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h6090	o'-tseb	עֹצֶב	ʻôtseb	a variation of {{h6089}}; an idol (as fashioned); also pain (bodily or mental); idol, sorrow, × wicked.	h6090
h6091	aw-tsawb'	עָצָב	ʻâtsâb	from {{h6087}}; an (idolatrous) image; idol, image.	h6091
h6092	aw-tsabe'	עָצֵב	ʻâtsêb	from {{h6087}}; a (hired) workman; labour.	h6092
h6093	its-tsaw-bone'	עִצָּבוֹן	ʻitstsâbôwn	from {{h6087}}; worrisomeness, i.e. labor or pain; sorrow, toil.	h6093
h6094	ats-tseh'-beth	עַצֶּבֶת	ʻatstsebeth	from {{h6087}}; a idol; also, a pain or wound; sorrow, wound.	h6094
h6095	aw-tsaw'	עָצָה	ʻâtsâh	a primitive root; properly, to fasten (or make firm), i.e. to close (the eyes); shut.	h6095
h6096	aw-tseh'	עָצֶה	ʻâtseh	from {{h6095}}; the spine (as giving firmness to the body); backbone.	h6096
h6097	ay-tsaw'	עֵצָה	ʻêtsâh	feminine of {{h6086}}; timber; trees.	h6097
h6098	ay-tsaw'	עֵצָה	ʻêtsâh	from {{h3289}}; advice; by implication, plan; also prudence; advice, advisement, counsel([-lor]), purpose.	h6098
h6099	aw-tsoom'	עָצוּם	ʻâtsûwm	or עָצֻם; passive participle of {{h6105}}; powerful (specifically, a paw); by implication, numerous; feeble, great, mighty, must, strong.	h6099
h6069	an-tho-thee'	עַנְתֹתִי	ʻAnthôthîy	or עַנְּתוֹתִי; patrial from {{h6068}}; a Antothite or inhabitant of Anathoth; of Anathoth, Anethothite, Anetothite, Antothite.	h6069
h6068	an-aw-thoth'	עֲנָתוֹת	ʻĂnâthôwth	plural of {{h6067}}; Anathoth, the name of two Israelites, also of a place in Pal; Anathoth.	h6068
h6065	an-ash'	עֲנַשׁ	ʻănash	(Aramaic) corresponding to {{h6066}}; a mulct; confiscation.	h6065
h6064	aw-nash'	עָנַשׁ	ʻânash	a primitive root; properly, to urge; by implication, to inflict a penalty, specifically, to fine; amerce, condemn, punish, × surely.	h6064
h6067	an-awth'	עֲנָת	ʻĂnâth	from {{h6030}}; answer; Anath, an Israelite; Anath.	h6067
h6066	o'-nesh	עֹנֶשׁ	ʻônesh	from {{h6064}}; a fine; punishment, tribute.	h6066
h6061	aw-nawk'	עָנָק	ʻÂnâq	the same as {{h6060}}; Anak, a Canaanite; Anak.	h6061
h6060	aw-nawk'	עָנָק	ʻânâq	from {{h6059}}; a necklace (as if strangling); chain.	h6060
h6063	aw-nare'	עָנֵר	ʻÂnêr	probably for {{h5288}}; Aner, a Amorite, also a place in Palestine; Aner.	h6063
h6062	an-aw-kee'	עֲנָקִי	ʻĂnâqîy	patronymically from {{h6061}}; an Anakite or descendant of Anak; Anakim.	h6062
h6078	of-nee'	עׇפְנִי	ʻOphnîy	from an unused noun (denoting a place in Palestine; from an unused root of uncertain meaning); an Ophnite (collectively) or inhabitants of Ophen; Ophni.	h6078
h6079	af-af'	עַפְעַף	ʻaphʻaph	from {{h5774}}; an eyelash (as fluttering); figuratively, morning ray; dawning, eye-lid.	h6079
h6076	o'-fel	עֹפֶל	ʻôphel	from {{h6075}}; a tumor; also a mound, i.e. fortress; emerod, fort, strong hold, tower.	h6076
h6077	o'-fel	עֹפֶל	ʻÔphel	the same as {{h6076}}; Ophel, a ridge in Jerusalem; Ophel.	h6077
h6074	of-ee'	עֳפִי	ʻŏphîy	(Aramaic) corresponding to {{h6073}}; a twig; bough, i.e. (collectively) foliage; leaves.	h6074
h6075	aw-fal'	עָפַל	ʻâphal	a primitive root; to swell; figuratively, be elated; be lifted up, presume.	h6075
h6072	aw-sas'	עָסַס	ʻâçaç	a primitive root; to squeeze out juice; figuratively, to trample; tread down.	h6072
h6073	of-eh'	עֳפֶא	ʻŏpheʼ	from an unused root meaning to cover; a bough (as covering the tree); branch.	h6073
h6070	an-tho-thee-yaw'	עַנְתֹתִיָּה	ʻAnthôthîyâh	from the same as {{h6068}} and {{h3050}}; answers of Jah; Anthothijah, an Israelite; Antothijah.	h6070
h6071	aw-sees'	עָסִיס	ʻâçîyç	from {{h6072}}; must or fresh grape-juice (as just trodden out); juice, new (sweet) wine.	h6071
h6049	aw-nan'	עָנַן	ʻânan	a primitive root; to cover; used only as a denominative from {{h6051}}, to cloud over; figuratively, to act covertly, i.e. practise magic; × bring, enchanter, Meonemin, observe(-r of) times, soothsayer, sorcerer.	h6049
h6048	an-am-meh'-lek	עֲנַמֶּלֶךְ	ʻĂnammelek	of foreign origin; Anammelek, an Assyrian deity; Anammelech.	h6048
h6043	an-aw-yaw'	עֲנָיָה	ʻĂnâyâh	from {{h6030}}; Jah has answered; Anajah, the name of two Israelites; Anaiah.	h6043
h6042	oon-nee'	עֻנִּי	ʻUnnîy	from {{h6031}}; afflicted; Unni, the name of two Israelites; Unni.	h6042
h6041	aw-nee'	עָנִי	ʻânîy	from {{h6031}}; (practically the same as {{h6035}}, although the margin constantly disputes this, making {{h6035}} subjective and objective); depressed, in mind or circumstances; afflicted, humble, lowly, needy, poor.	h6041
h6040	on-ee'	עֳנִי	ʻŏnîy	from {{h6031}}; depression, i.e. misery; afflicted(-ion), trouble.	h6040
h6047	an-aw-meem'	עֲנָמִים	ʻĂnâmîym	as if plural of some Egyptian word; Anamim, a son of Mizraim and his descendants, with their country; Anamim.	h6047
h6046	aw-name'	עָנֵם	ʻÂnêm	from the dual of {{h5869}}; two fountains; Anem, a place in Palestine; Anem.	h6046
h6045	in-yawn'	עִנְיָן	ʻinyân	from {{h6031}}; ado, i.e. (generally) employment or (specifically) an affair; business, travail.	h6045
h6044	aw-neem'	עָנִים	ʻÂnîym	for plural of {{h5869}}; fountains; Anim, a place in Palestine; Anim.	h6044
