Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h6983	koshe	קוֹשׁ	qôwsh	a primitive root; to bend; used only as denominative for {{h3369}},; to set a trap; lay a snare.	h6983
h6980	koor	קוּר	qûwr	from {{h6979}}; (only plural) trenches, i.e. a web (as if so formed); web.	h6980
h6981	ko-ray'	קוֹרֵא	Qôwrêʼ	or קֹרֵא; (1 Chronicles 26:1), active participle of {{h7121}}; crier; Kore, the name of two Israelites; Kore.	h6981
h6988	ket-o-raw'	קְטוֹרָה	qᵉṭôwrâh	from {{h6999}}; perfume; incense.	h6988
h6989	ket-oo-raw'	קְטוּרָה	Qᵉṭûwrâh	feminine passive participle of {{h6999}}; perfumed; Keturah, a wife of Abraham; Keturah.	h6989
h7000	kaw-tar'	קָטַר	qâṭar	a primitive root; to inclose; join.	h7000
h6939	kid-rone'	קִדְרוֹן	Qidrôwn	from {{h6937}}; dusky place; Kidron, a brook near Jerusalem; Kidron.	h6939
h6938	kay-dawr'	קֵדָר	Qêdâr	from {{h6937}}; dusky (of the skin or the tent); Kedar, a son of Ishmael; also (collectively) Bedouin (as his descendants or representatives); Kedar.	h6938
h6933	kad-mah'-ee	קַדְמַי	qadmay	(Aramaic) from a root corresponding to {{h6923}}; first; first.	h6933
h6932	ked-ay-mothe'	קְדֵמוֹת	Qᵉdêmôwth	from {{h6923}}; beginnings; Kedemoth, a place in eastern Palestine; Kedemoth.	h6932
h6931	kad-mo-nee'	קַדְמוֹנִי	qadmôwnîy	or קַדְמֹנִי; from {{h6930}}; (of time) anterior or (of place) oriental; ancient, they that went before, east, (thing of) old.	h6931
h6930	kad-mone'	קַדְמוֹן	qadmôwn	from {{h6923}}; eastern; east.	h6930
h6937	kaw-dar'	קָדַר	qâdar	a primitive root; to be ashy, i.e. dark-colored; by implication, to mourn (in sackcloth or sordid garments); be black(-ish), be (make) dark(-en), × heavily, (cause to) mourn.	h6937
h6936	kod-kode'	קׇדְקֹד	qodqôd	from {{h6915}}; the crown of the head (as the part most bowed); crown (of the head), pate, scalp, top of the head.	h6936
h6935	kad-mo-nee'	קַדְמֹנִי	Qadmônîy	the same as {{h6931}}; ancient, i.e. aboriginal; Kadmonite (collectively), the name of a tribe in Palestine; Kadmonites.	h6935
h6934	kad-mee-ale'	קַדְמִיאֵל	Qadmîyʼêl	from {{h6924}} and {{h410}}; presence of God; Kadmiel, the name of three Israelites; Kadmiel.	h6934
h6924	keh'-dem	קֶדֶם	qedem	or קֵדְמָה; from {{h6923}}; the front, of place (absolutely, the fore part, relatively the East) or time (antiquity); often used adverbially (before, anciently, eastward); aforetime, ancient (time), before, east (end, part, side, -ward), eternal, × ever(-lasting), forward, old, past. Compare {{h6926}}.	h6924
h6925	kod-awm'	קֳדָם	qŏdâm	(Aramaic) or קְדָם; (Aramaic) (Daniel 7:13), corresponding to {{h6924}}; before; before, × from, × I (thought), × me,   of, × it pleased, presence.	h6925
h6926	kid-maw'	קִדְמָה	qidmâh	feminine of {{h6924}}; the forward part (or relatively) East (often adverbially, on the east or in front); east(-ward).	h6926
h6927	kad-maw'	קַדְמָה	qadmâh	from {{h6923}}; priority (in time); also used adverbially (before); afore, antiquity, former (old) estate.	h6927
h6920	kad-dakh'-ath	קַדַּחַת	qaddachath	from {{h6919}}; inflammation, i.e. febrile disease; burning ague, fever.	h6920
h6921	kaw-deem'	קָדִים	qâdîym	or קָדִם; from {{h6923}}; the fore or front part; hence (by orientation) the East (often adverbially, eastward, for brevity the east wind); east(-ward, wind).	h6921
h6922	kad-deesh'	קַדִּישׁ	qaddîysh	(Aramaic) corresponding to {{h6918}}.; holy (One), saint.	h6922
h6923	kaw-dam'	קָדַם	qâdam	a primitive root; to project (one self), i.e. precede; hence, to anticipate, hasten, meet (usually for help); come (go, (flee)) before,   disappoint, meet, prevent.	h6923
h6928	kad-maw'	קַדְמָה	qadmâh	(Aramaic) corresponding to {{h6927}}; former time; afore(-time), ago.	h6928
h6929	kayd'-maw	קֵדְמָה	Qêdᵉmâh	from {{h6923}}; precedence; Kedemah, a son of Ishmael; Kedemah.	h6929
h6951	kaw-hawl'	קָהָל	qâhâl	from {{h6950}}; assemblage (usually concretely); assembly, company, congregation, multitude.	h6951
h6950	'kaw-hal'	קָהַל	qâhal	a primitive root; to convoke; assemble (selves) (together), gather (selves) (together).	h6950
h6953	ko-heh'-leth	קֹהֶלֶת	qôheleth	feminine of active participle from {{h6950}}; a (female) assembler (i.e. lecturer); abstractly, preaching (used as a 'nom de plume', Koheleth); preacher.	h6953
h6952	keh-hil-law'	קְהִלָּה	qᵉhillâh	from {{h6950}}; an assemblage; assembly, congregation.	h6952
h6955	keh-hawth'	קְהָת	Qᵉhâth	from an unused root meaning to ally oneself; allied; Kehath, an Israelite; Kohath.	h6955
h6954	keh-hay-law'-thaw	קְהֵלָתָה	Qᵉhêlâthâh	from {{h6950}}; convocation; Kehelathah, a place in the Desert; Kehelathah.	h6954
h6957	kav	קַו	qav	or קָו; from {{h6960}} (compare {{h6961}}); a cord (as connecting), especially for measuring; figuratively, a rule; also a rim, a musical string or accord; line. Compare {{h6978}}.	h6957
h6956	ko-haw-thee'	קֳהָתִי	Qŏhâthîy	patronymically from {{h6955}}; a Kohathite (collectively) or descendants of Kehath; Kohathites.	h6956
h6959	ko'-bah or ko-bah'	קוֹבַע	qôwbaʻ	a form collateral to {{h3553}}; a helmet; helmet.	h6959
h6958	ko	קוֹא	qôwʼ	or קָיָה; (Jeremiah 25:27), a primitive root; to vomit; spue (out), vomit (out, up, up again).	h6958
