Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h7366	rakh'-ats	רַחַץ	rachats	from {{h7364}}; a bath; wash(-pot).	h7366
h7369	raw-khake'	רָחֵק	râchêq	from {{h7368}}; remote; that are far.	h7369
h7368	raw-khak'	רָחַק	râchaq	a primitive root; to widen (in any direction), i.e. (intransitively) recede or (transitively) remove (literally or figuratively, of place or relation); (a-, be, cast, drive, get, go, keep (self), put, remove, be too, (wander), withdraw) far (away, off), loose, × refrain, very, (be) a good way (off).	h7368
h7372	raw-tab'	רָטַב	râṭab	a primitive root; to be moist; be wet.	h7372
h7373	raw-tobe'	רָטֹב	râṭôb	from {{h7372}}; moist (with sap); green.	h7373
h7370	raw-khash'	רָחַשׁ	râchash	a primitive root; to gush; indite.	h7370
h7371	rakh'-ath	רַחַת	rachath	from {{h7306}}; a winnowing-fork (as blowing the chaff away); shovel.	h7371
h7376	raw-tash'	רָטַשׁ	râṭâsh	a primitive root; to dash down; dash (in pieces).	h7376
h7377	ree	רִי	rîy	from {{h7301}}; irrigation, i.e. a shower; watering.	h7377
h7374	reh'-tet	רֶטֶט	reṭeṭ	from an unused root meaning to tremble; terror; fear.	h7374
h7375	roo-taf-ash'	רֻטֲפַשׁ	ruṭăphash	a root compounded from {{h7373}} and {{h2954}}; to be rejuvenated; be fresh.	h7375
h7378	reeb	רִיב	rîyb	or רוּב; a primitive root; properly, to toss, i.e. grapple; mostly figuratively, to wrangle, i.e. hold a controversy; (by implication) to defend; adversary, chide, complain, contend, debate, × ever, × lay wait, plead, rebuke, strive, × thoroughly.	h7378
h7379	reeb	רִיב	rîyb	or רִב; from {{h7378}}; a contest (personal or legal); adversary, cause, chiding, contend(-tion), controversy, multitude (from the margin), pleading, strife, strive(-ing), suit.	h7379
