Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h3817	leh-oom-meem'	לְאֻמִּים	Lᵉʼummîym	plural of {{h3816}}; communities; Leummim, an Arabian; Leummim.	h3817
h3816	leh-ome'	לְאֹם	lᵉʼôm	or לְאוֹם; from an unused root meaning to gather; a community; nation, people.	h3816
h3815	law-ale'	לָאֵל	Lâʼêl	from the prepositional prefix and {{h410}}; (belonging) to God; Laël an Israelite; Lael.	h3815
h3814	lawt	לָאט	lâʼṭ	from {{h3813}} (or perhaps for active participle of {{h3874}}); properly, muffled, i.e. silently; softly.	h3814
h3893	lay'-akh	לֵחַ	lêach	from the same as {{h3892}}; freshness, i.e. vigor; natural force.	h3893
h3892	lakh	לַח	lach	from an unused root meaning to be new; fresh, i.e. unused or undried; green, moist.	h3892
h3891	lez-ooth'	לְזוּת	lᵉzûwth	from {{h3868}}; perverseness; perverse.	h3891
h3890	lev-awth'	לְוָת	lᵉvâth	(Aramaic) from a root corresponding to {{h3867}}; properly, adhesion, i.e. (as preposition) with; × thee.	h3890
h3897	law-khak'	לָחַךְ	lâchak	a primitive root; to lick; lick (up).	h3897
h3896	lekh'-ee	לֶחִי	Lechîy	a form of {{h3895}}; Lechi, a place in Palestine; Lehi. Compare also {{h7437}}.	h3896
h3895	lekh-ee'	לְחִי	lᵉchîy	from an unused root meaning to be soft; the cheek (from its fleshiness); hence, the jaw-bone; cheek (bone), jaw (bone).	h3895
h3894	law-khoom'	לָחוּם	lâchûwm	or לָחֻם; passive participle of {{h3898}}; properly, eaten, i.e. food; also flesh, i.e. body; while...is eating, flesh.	h3894
h3899	lekh'-em	לֶחֶם	lechem	from {{h3898}}; See also {{h1036}}; food (for man or beast), especially bread, or grain (for making it); (shew-) bread, × eat, food, fruit, loaf, meat, victuals.	h3899
h3898	law-kham'	לָחַם	lâcham	a primitive root; to feed on; figuratively, to consume; by implication, to battle (as destruction); devour, eat, × ever, fight(-ing), overcome, prevail, (make) war(-ring).	h3898
h3804	keh'-ther	כֶּתֶר	kether	from {{h3803}}; properly, a circlet, i.e. a diadem; crown.	h3804
h3805	ko-theh'-reth	כֹתֶרֶת	kôthereth	feminine active participle of {{h3803}}; the capital of a column; chapiter.	h3805
h3806	kaw-thash'	כָּתַשׁ	kâthash	a primitive root; to butt or pound; bray.	h3806
h3807	kaw-thath'	כָּתַת	kâthath	a primitive root; to bruise or violently strike; beat (down, to pieces), break in pieces, crushed, destroy, discomfit, smite, stamp. l	h3807
h3801	keth-o'-neth	כְּתֹנֶת	kᵉthôneth	or כֻּתֹּנֶת; from an unused root meaning to cover (compare {{h3802}}); a shirt; coat, garment, robe.	h3801
h3802	kaw-thafe'	כָּתֵף	kâthêph	from an unused root meaning to clothe; the shoulder (proper, i.e. upper end of the arm; as being the spot where the garments hang); figuratively, side-piece or lateral projection of anything; arm, corner, shoulder(-piece), side, undersetter.	h3802
h3803	kaw-thar'	כָּתַר	kâthar	a primitive root; to enclose; hence (in a friendly sense) to crown, (in a hostile one) to besiege; also to wait (as restraining oneself); beset round, compass about, be crowned, inclose round, suffer.	h3803
h3808	lo	לֹא	lôʼ	or לוֹא; or לֹה; (Deuteronomy 3:11), a primitive particle; not (the simple or abs. negation); by implication, no; often used with other particles; × before,   or else, ere,   except, ig(-norant), much, less, nay, neither, never, no((-ne), -r, (-thing)), (× as though...,(can-), for) not (out of), of nought, otherwise, out of,   surely,   as truly as,   of a truth,   verily, for want,   whether, without.	h3808
h3809	law	לָא	lâʼ	(Aramaic) or לָה; (Aramaic) (Daniel 4:32), corresponding to {{h3808}}; or even, neither, no(-ne, -r), (can-) not, as nothing, without.	h3809
h3888	loosh	לוּשׁ	lûwsh	a primitive root; to knead; knead.	h3888
h3889	loosh	לוּשׁ	Lûwsh	from {{h3888}}; kneading; Lush, a place in Palestine; Laish (from the margin). Compare {{h3919}}.	h3889
h3884	loo-lay'	לוּלֵא	lûwlêʼ	or לוּלֵי; from {{h3863}} and {{h3808}}; if not; except, had not, if (...not), unless, were it not that.	h3884
h3885	loon	לוּן	lûwn	or לִין; a primitive root; to stop (usually over night); by implication, to stay permanently; hence (in a bad sense) to be obstinate (especially in words, to complain); abide (all night), continue, dwell, endure, grudge, be left, lie all night, (cause to) lodge (all night, in, -ing, this night), (make to) murmur, remain, tarry (all night, that night).	h3885
h3886	loo'-ah	לוּעַ	lûwaʻ	a primitive root; to gulp; figuratively, to be rash; swallow down (up).	h3886
h3887	loots	לוּץ	lûwts	a primitive root; properly, to make mouths at, i.e. to scoff; hence (from the effort to pronounce a foreign language) to interpret, or (generally) intercede; ambassador, have in derision, interpreter, make a mock, mocker, scorn(-er, -ful), teacher.	h3887
h3880	liv-yaw'	לִוְיָה	livyâh	from {{h3867}}; something attached, i.e. a wreath; ornament.	h3880
h3881	lay-vee-ee'	לֵוִיִּי	Lêvîyîy	or לֵוִי; patronymically from {{h3878}}; a Levite or descendant of Levi; Leviite.	h3881
h3882	liv-yaw-thawn'	לִוְיָתָן	livyâthân	from {{h3867}}; a wreathed animal, i.e. a serpent (especially the crocodile or some other large sea-monster); figuratively, the constellation of the dragon; also as a symbol of Babylon; leviathan, mourning.	h3882
h3883	lool	לוּל	lûwl	from an unused root meaning to fold back; a spiral step; winding stair. Compare {{h3924}}.	h3883
h3871	loo'-akh	לוּחַ	lûwach	or לֻחַ; from a primitive root; probably meaning to glisten; a tablet (as polished), of stone, wood or metal; board, plate, table.	h3871
h3870	looz	לוּז	Lûwz	probably from {{h3869}} (as growing there); Luz, the name of two places in Palestine; Luz.	h3870
h3873	lo-khashe'	לוֹחֵשׁ	Lôwchêsh	active participle of {{h3907}}; (the) enchanter; Lochesh, an Israelite; Hallohesh, Haloshesh (includ. the article).	h3873
h3872	loo-kheeth'	לוּחִית	Lûwchîyth	or לֻחוֹת; (Jeremiah 48:5), from the same as {{h3871}}; floored; Luchith, a place East of the Jordan; Luhith.	h3872
h3875	lote	לוֹט	lôwṭ	from {{h3874}}; a veil; covering.	h3875
h3874	loot	לוּט	lûwṭ	a primitive root; to wrap up; cast, wrap.	h3874
h3877	lo-tawn'	לוֹטָן	Lôwṭân	from {{h3875}}; covering; Lotan, an Idumaean; Lotan.	h3877
h3876	lote	לוֹט	Lôwṭ	the same as {{h3875}}; Lot, Abraham's nephew; Lot.	h3876
h3879	lay-vee'	לֵוִי	Lêvîy	(Aramaic) corresponding to {{h3880}}; Levite.	h3879
h3878	lay-vee'	לֵוִי	Lêvîy	from {{h3867}}; attached; Levi, a son of Jacob; Levi. See also {{h3879}}, {{h3881}}.	h3878
h3862	lah-hak-aw'	לַהֲקָה	lahăqâh	probably from an unused root meaning to gather; an assembly; company.	h3862
h3863	loo	לוּא	lûwʼ	or לֻא; or לוּ; a conditional particle; if; by implication (interj. as a wish) would that!; if (haply), peradventure, I pray thee, though, I would, would God (that).	h3863
h3860	law-hane'	לָהֵן	lâhên	from the prepositional prefix meaning to or for and {{h2005}}; properly for if; hence, therefore; for them (by mistake for prepositional suffix).	h3860
h3861	law-hane'	לָהֵן	lâhên	(Aramaic) corresponding to {{h3860}}; therefore; also except; but, except, save, therefore, wherefore.	h3861
h3866	loo-dee'	לוּדִי	Lûwdîy	or לוּדִיִּי; patrial from {{h3865}}; a Ludite or inhabitants of Lud (only in plural); Ludim. Lydians.	h3866
h3867	law-vaw'	לָוָה	lâvâh	a primitive root; properly, to twine, i.e. (by implication) to unite, to remain; also to borrow (as a form of obligation) or (caus.) to lend; abide with, borrow(-er), cleave, join (self), lend(-er).	h3867
h3864	loo-bee'	לוּבִי	Lûwbîy	or לֻבִּי; (Daniel 11:43), partrial from a name probably derived from an unused root meaning to thirst, i.e. a dry region; apparently; a Libyan or inhabitant of interior Africa (only in plural); Lubim(-s), Libyans.	h3864
h3865	lood	לוּד	Lûwd	probably of foreign derivation; Lud, the name of two nations; Lud, Lydia.	h3865
h3868	looz	לוּז	lûwz	a primitive root; (compare {{h3867}}, {{h3874}} and {{h3885}}); to turn aside , i.e. (literally) to depart, (figuratively) be perverse; depart, froward, perverse(-ness).	h3868
h3869	looz	לוּז	lûwz	probably of foreign origin; some kind of nut-tree, perhaps the almond; hazel.	h3869
h3900	lekh-em'	לְחֶם	lᵉchem	(Aramaic) corresponding to {{h3899}}; feast.	h3900
h3859	law-ham'	לָהַם	lâham	a primitive root; properly, to burn in, i.e. (figuratively) to rankle; wound.	h3859
h3858	lah'-hat	לַהַט	lahaṭ	from {{h3857}}; a blaze; also (from the idea of enwrapping) magic (as covert); flaming, enchantment.	h3858
h3857	law-hat'	לָהַט	lâhaṭ	a primitive root; properly, to lick, i.e. (by implication) to blaze; burn (up), set on fire, flaming, kindle.	h3857
h3856	law-hah'	לָהַהּ	lâhahh	a primitive root meaning properly, to burn, i.e. (by implication); to be rabid (figuratively, insane); also (from the exhaustion of frenzy) to languish; faint, mad.	h3856
h3855	lah'-had	לַהַד	Lahad	from an unused root meaning to glow (compare {{h3851}}) or else to be earnest (compare {{h3854}}); Lahad, an Israelite; Lahad.	h3855
h3854	lah'-hag	לַהַג	lahag	from an unused root meaning to be eager; intense mental application; study.	h3854
h3853	leh-haw-beem'	לְהָבִים	Lᵉhâbîym	plural of {{h3851}}; flames; Lehabim, a son of Mizraim, and his descendants; Lehabim.	h3853
h3852	leh-aw-baw'	לֶהָבָה	lehâbâh	or לַהֶבֶת; feminine of {{h3851}}, and meaning the same; flame(-ming), head (of a spear).	h3852
h3851	lah'-hab	לַהַב	lahab	from an usused root meaning to gleam; a flash; figuratively, a sharply polished blade or point of a weapon; blade, bright, flame, glittering.	h3851
h3850	lode	לֹד	Lôd	from an unused root of uncertain signification; Lod, a place in Palestine; Lod.	h3850
h3848	leb-ash'	לְבַשׁ	lᵉbash	(Aramaic) corresponding to {{h3847}}; clothe.	h3848
h3849	lohg	לֹג	lôg	from an unused root apparently meaning to deepen or hollow (like {{h3537}}); a log or measure for liquids; log (of oil).	h3849
h3840	lib-naw'	לִבְנָה	libnâh	from {{h3835}}; properly, whiteness, i.e. (by implication) transparency; paved.	h3840
h3841	lib-naw'	לִבְנָה	Libnâh	the same as {{h3839}}; Libnah, a place in the Desert and one in Palestine; Libnah.	h3841
h3842	leb-aw-naw'	לְבָנָה	lᵉbânâh	from {{h3835}}; properly, (the) white, i.e. the moon; moon. See also {{h3838}}.	h3842
h3843	leb-ay-naw'	לְבֵנָה	lᵉbênâh	from {{h3835}}; a brick (from the whiteness of the clay); (altar of) brick, tile.	h3843
h3844	leb-aw-nohn'	לְבָנוֹן	Lᵉbânôwn	from {{h3825}}; (the) white mountain (from its snow); Lebanon, a mountain range in Palestine; Lebanon.	h3844
h3845	lib-nee'	לִבְנִי	Libnîy	from {{h3835}}; white; Libni, an Israelite; Libni.	h3845
h3846	lib-nee'	לִבְנִי	Libnîy	patronymically from {{h3845}}; a Libnite or descendants of Libni (collectively); Libnites.	h3846
h3847	law-bash'	לָבַשׁ	lâbash	or לָבֵשׁ; a primitive root; properly, wrap around, i.e. (by implication) to put on a garment or clothe (oneself, or another), literally or figuratively; (in) apparel, arm, array (self), clothe (self), come upon, put (on, upon), wear.	h3847
h3839	lib-neh'	לִבְנֶה	libneh	from {{h3835}}; some sort of whitish tree, perhaps the storax; poplar.	h3839
h3838	leb-aw-naw'	לְבָנָא	Lᵉbânâʼ	or לְבָנָה; the same as {{h3842}}; Lebana or Lebanah, one of the Nethinim; Lebana, Lebanah.	h3838
h3835	law-ban'	לָבַן	lâban	a primitive root; also as denominative from {{h3843}}; to be (or become) white; to make bricks; make brick, be (made, make) white(-r).	h3835
h3834	law-bee-baw'	לָבִיבָה	lâbîybâh	or rather לְבִבָה; from {{h3823}} in its original sense of fatness (or perhaps of folding); a cake (either as fried or turned); cake.	h3834
h3837	law-bawn'	לָבָן	Lâbân	the same as {{h3836}}; Laban, a Mesopotamian; also a place in the Desert; Laban.	h3837
h3836	law-bawn'	לָבָן	lâbân	or (Genesis 49:12) לָבֵן; from {{h3835}}; white; white.	h3836
h3831	leb-oosh'	לְבוּשׁ	lᵉbûwsh	(Aramaic) corresponding to {{h3830}}; garment.	h3831
h3830	leb-oosh'	לְבוּשׁ	lᵉbûwsh	or לְבֻשׁ; from {{h3847}}; a garment (literally or figuratively); by implication (euphemistically) a wife; apparel, clothed with, clothing, garment, raiment, vestment, vesture.	h3830
h3833	law-bee'	לָבִיא	lâbîyʼ	or (Ezekiel 19:2) לְבִיָּא; irregular masculine plural לְבָאִים; irregular feminine plural לְבָאוֹת; from an unused root meaning to roar; compare {{h738}}; a lion (properly, a lioness as the fiercer (although not a roarer;)); (great, old, stout) lion, lioness, young (lion).	h3833
h3832	law-bat'	לָבַט	lâbaṭ	a primitive root; to overthrow; intransposed, to fall; fall.	h3832
