Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h1420	ghed-oo-law'	גְּדוּלָה	gᵉdûwlâh	or גְּדֻלָּה; (shortened) or (less accurately) גְּדוּלָּה; feminine of {{h1419}}; greatness; (concretely) mighty acts; dignity, great things(-ness), majesty.	h1420
h1421	ghid-doof'	גִּדּוּף	giddûwph	or (shortened) גִּדֻּף; and (feminine) גִּדּוּפָהxlit giddûphâh corrected to giddûwphâh; or גִּדֻּפָה; from {{h1422}}; vilification; reproach, reviling.	h1421
h1422	ghed-oo-faw'	גְּדוּפָה	gᵉdûwphâh	feminine passive participle of {{h1442}}; a revilement; taunt.	h1422
h1423	ghed-ee'	גְּדִי	gᵉdîy	from the same as {{h1415}}; a young goat (from browsing); kid.	h1423
h1424	gaw-dee'	גָּדִי	Gâdîy	from {{h1409}}; fortunate; Gadi, an Israelite; Gadi.	h1424
h1425	gaw-dee'	גָּדִי	Gâdîy	patronymically from {{h1410}}; a Gadite (collectively) or descendants of Gad; Gadites, children of Gad.	h1425
h1426	gad-dee'	גַּדִּי	Gaddîy	intensive for {{h1424}}; Gaddi, an Israelite; Gaddi.	h1426
h1427	gad-dee-ale'	גַּדִּיאֵל	Gaddîyʼêl	from {{h1409}} and {{h410}}; fortune of God; Gaddiel, an Israelite; Gaddiel.	h1427
h1500	ghez-ay-law'	גְּזֵלָה	gᵉzêlâh	feminine of {{h1498}} and meaning the same; that (he had robbed) (which he took violently away), spoil, violence.	h1500
h1459	gav	גַּו	gav	(Aramaic) corresponding to {{h1460}}; the middle; midst, same, there-(where-) in.	h1459
h1458	gav	גַּו	gav	another form for {{h1460}}; the back; back.	h1458
h1455	gaw-haw'	גָּהָה	gâhâh	a primitive root; to remove (a bandage from a wound, i.e. heal it); cure.	h1455
h1454	gay	גֵּה	gêh	probably a clerical error for {{h2088}}; this; this.	h1454
h1457	gaw-har'	גָּהַר	gâhar	a primitive root; to prostrate oneself; cast self down, stretch self.	h1457
h1456	gay-haw'	גֵּהָה	gêhâh	from {{h1455}}; a cure; medicine.	h1456
h1451	ghed-ay-ree'	גְּדֵרִי	Gᵉdêrîy	patrial from {{h1445}}; a Gederite, or inhabitant of Geder; Gederite.	h1451
h1450	ghed-ay-rohth'	גְּדֵרוֹת	Gᵉdêrôwth	plural of {{h1448}}; walls; Gederoth, a place in Palestine; Gederoth.	h1450
h1453	ghed-ay-ro-thah'-yim	גְּדֵרֹתַיִם	Gᵉdêrôthayim	dual of {{h1448}}; double wall; Gederothajim, a place in Palestine; Gederothaim.	h1453
h1452	ghed-ay-raw-thee'	גְּדֵרָתִי	Gᵉdêrâthîy	patrial from {{h1449}}; a Gederathite, or inhabitant of Gederah; Gederathite.	h1452
h1448	ghed-ay-raw'	גְּדֵרָה	gᵉdêrâh	feminine of {{h1447}}; inclosure (especially for flocks); (sheep-) cote (fold) hedge, wall.	h1448
h1449	ghed-ay-raw'	גְּדֵרָה	Gᵉdêrâh	the same as {{h1448}}; (with the article) Gederah, a place in Palestine; Gederah, hedges.	h1449
h1446	ghed-ore'	גְדֹר	Gᵉdôr	or (fully) גְּדוֹר; from {{h1443}}; inclosure; Gedor, a place in Palestine; also the name of three Israelites; Gedor.	h1446
h1447	gaw-dare'	גָּדֵר	gâdêr	from {{h1443}}; a circumvallation; by implication, an inclosure; fence, hedge, wall.	h1447
h1444	gheh'-der	גֶּדֶר	geder	from {{h1443}}; a circumvallation; wall.	h1444
h1445	gheh'-der	גֶּדֶר	Geder	; the same as {{h1444}}; Geder, a place in Palestine; Geder.	h1445
h1442	gaw-daf'	גָּדַף	gâdaph	a primitive root; to hack (with words), i.e. revile; blaspheme, reproach.	h1442
h1443	gaw-dar'	גָּדַר	gâdar	a primitive root; to wall in or around; close up, fence up, hedge, inclose, make up (a wall), mason, repairer.	h1443
h1440	ghid-ohm'	גִּדְעֹם	Gidʻôm	from {{h1438}}; a cutting (i.e. desolation); Gidom, a place in Palestine; Gidom.	h1440
h1441	ghid-o-nee'	גִּדְעֹנִי	Gidʻônîy	from {{h1438}}; warlike (compare {{h1439}}); Gidoni, an Israelite; Gideoni.	h1441
h1479	goof	גּוּף	gûwph	a primitive root; properly, to hollow or arch, i.e. (figuratively) close; to shut; shut.	h1479
h1478	gaw-vah'	גָּוַע	gâvaʻ	a primitive root; to breathe out, i.e. (by implication) expire; die, be dead, give up the ghost, perish.	h1478
h1473	go-law'	גּוֹלָה	gôwlâh	or (shortened) גֹּלָה; active participle feminine of {{h1540}}; exile; concretely and collectively exiles; (carried away), captive(-ity), removing.	h1473
h1472	ghev-ee-yaw'	גְּוִיָּה	gᵉvîyâh	prolonged for {{h1465}}; a body, whether alive or dead; (dead) body, carcase, corpse.	h1472
h1471	go'-ee	גּוֹי	gôwy	rarely (shortened) גֹּי; apparently from the same root as {{h1465}} (in the sense of massing); a foreign nation; hence, a Gentile; also (figuratively) a troop of animals, or a flight of locusts; Gentile, heathen, nation, people.	h1471
h1470	go-zawn'	גּוֹזָן	Gôwzân	probably from {{h1468}}; a quarry (as a place of cutting stones); Gozan, a province of Assyria; Gozan.	h1470
h1477	goo-nee'	גּוּנִי	Gûwnîy	patronymically from {{h1476}}; a Gunite (collectively with article prefix) or descendants of Guni; Gunites.	h1477
h1476	goo-nee'	גּוּנִי	Gûwnîy	probably from {{h1598}}; protected; Guni, the name of two Israelites; Guni.	h1476
h1475	goom-mawts'	גּוּמָּץ	gûwmmâts	of uncertain derivation; a pit; pit.	h1475
h1474	go-lawn'	גּוֹלָן	Gôwlân	from {{h1473}}; captive; Golan, a place east of the Jordan; Golan.	h1474
h1464	goode	גּוּד	gûwd	a primitive root (akin to {{h1413}}); to crowd upon, i.e. attack; invade, overcome.	h1464
h1465	gay-vaw'	גֵּוָה	gêvâh	feminine of {{h1460}}; the back, i.e. (by extension) the person; body.	h1465
h1466	gay-vaw'	גֵּוָה	gêvâh	the same as {{h1465}}; exaltation; (figuratively) arrogance; lifting up, pride.	h1466
h1467	gay-vaw'	גֵּוָה	gêvâh	(Aramaic) corresponding to {{h1466}}; pride.	h1467
h1460	gave	גֵּו	gêv	from {{h1342}} (corresponding to {{h1354}}); the back; by analogy, the middle; among, back, body.	h1460
h1461	goob	גּוּב	gûwb	a primitive root; to dig; husbandman.	h1461
h1462	gobe	גּוֹב	gôwb	from {{h1461}}; the locust (from its grubbing as a larvae); grasshopper, × great.	h1462
h1463	gohg	גּוֹג	Gôwg	of uncertain derivation; Gog, the name of an Israelite, also of some northern nation; Gog.	h1463
h1468	gooz	גּוּז	gûwz	a primitive root (compare {{h1494}}); properly, to shear off; but used only in the (figuratively) sense of passing rapidly; bring, cut off.	h1468
h1469	go-zawl'	גּוֹזָל	gôwzâl	or (shortened) גֹזָלlemma גזָל missing vowel, corrected to גֹזָל; from {{h1497}}; a nestling (as being comparatively nude of feathers); young (pigeon).	h1469
h1411	ghed-aw-bawr'	גְּדָבָר	gᵉdâbâr	(Aramaic) corresponding to {{h1489}}; a treasurer; treasurer.	h1411
h1410	gawd	גָּד	Gâd	from {{h1464}}; Gad, a son of Jacob, including his tribe and its territory; also a prophet; Gad.	h1410
h1413	gaw-dad'	גָּדַד	gâdad	a primitive root (compare {{h1464}}); to crowd; also to gash (as if by pressing into); assemble (selves by troops), gather (selves together, self in troops), cut selves.	h1413
h1412	gud-go'-daw	גֻּדְגֹּדָה	Gudgôdâh	by reduplication from {{h1413}} (in the sense of cutting) cleft; Gudgodah, a place in the Desert; Gudgodah.	h1412
h1415	gaw-daw'	גָּדָה	gâdâh	from an unused root (meaning to cut off); a border of a river (as cut into by the stream); bank.	h1415
h1414	ghed-ad'	גְּדַד	gᵉdad	(Aramaic) corresponding to {{h1413}}; to cut down; hew down.	h1414
h1417	ghed-ood'	גְּדוּד	gᵉdûwd	or גְּדֻדָה; (feminine) from {{h1413}}; a furrow (as cut); furrow.	h1417
h1416	ghed-ood'	גְּדוּד	gᵉdûwd	from {{h1413}}; a crowd (especially of soldiers); army, band (of men), company, troop (of robbers).	h1416
h1419	gaw-dole'	גָּדוֹל	gâdôwl	or גָּדֹל; (shortened) from {{h1431}}; great (in any sense); hence, older; also insolent; aloud, elder(-est),   exceeding(-ly),   far, (man of) great (man, matter, thing,-er,-ness), high, long, loud, mighty, more, much, noble, proud thing, × sore, (×) very.	h1419
h1418	ghed-oo-daw'	גְּדוּדָה	gᵉdûwdâh	feminine participle passive of {{h1413}}; an incision; cutting.	h1418
h1499	ghe'-zel	גֵּזֶל	gêzel	from {{h1497}}; plunder, i.e. violence; violence, violent perverting.. gozal. See {{h1469}}.	h1499
h1498	gaw-zale'	גָּזֵל	gâzêl	from {{h1497}}; robbery, or (concretely) plunder; robbery, thing taken away by violence.	h1498
h1491	gaw-zaw'	גָּזָה	gâzâh	a primitive root (akin to {{h1468}}); to cut off, i.e. portion out; take.	h1491
h1490	ghiz-bawr'	גִּזְבָּר	gizbâr	(Aramaic) corresponding to {{h1489}}; treasurer.	h1490
h1493	ghee-zo-nee'	גִּזוֹנִי	Gizôwnîy	patrial from the unused name of a place apparently in Palestine; a Gizonite or inhabitant of Gizoh; Gizonite.	h1493
h1492	gaz-zaw'	גָּזַּה	gâzzah	feminine from {{h1494}}; a fleece; fleece.	h1492
h1495	gaw-zaze'	גָּזֵז	Gâzêz	from {{h1494}}; shearer; Gazez, the name of two Israelites; Gazez.	h1495
h1494	gaw-zaz'	גָּזַז	gazâz	a primitive root (akin to {{h1468}}); to cut off; specifically to shear a flock or shave the hair; figuratively to destroy an enemy; cut off (down), poll, shave, (sheep-) shear(-er).	h1494
h1497	gaw-zal'	גָּזַל	gâzal	a primitive root; to pluck off; specifically to flay, strip or rob; catch, consume, exercise (robbery), pluck (off), rob, spoil, take away (by force, violence), tear.	h1497
h1496	gaw-zeeth'	גָּזִית	gâzîyth	from {{h1491}}; something cut, i.e. dressed stone; hewed, hewn stone, wrought.	h1496
h1402	ghib-bawr'	גִּבָּר	Gibbâr	intensive of {{h1399}}; Gibbar, an Israelite; Gibbar.	h1402
h1403	gab-ree-ale'	גַּבְרִיאֵל	Gabrîyʼêl	from {{h1397}} and {{h410}}; man of God; Gabriel, an archangel; Garbriel.	h1403
h1401	ghib-bawr'	גִּבָּר	gibbâr	(Aramaic) intensive of {{h1400}}; valiant, or warrior; mighty.	h1401
h1406	gawg	גָּג	gâg	probably by reduplication from {{h1342}}; a roof; by analogy, the top of an altar; roof (of the house), (house) top (of the house).	h1406
h1407	gad	גַּד	gad	from {{h1413}} (in the sense of cutting); coriander seed (from its furrows); coriander.	h1407
h1404	gheb-eh'-reth	גְּבֶרֶת	gᵉbereth	feminine of {{h1376}}; mistress; lady, mistress.	h1404
h1405	ghib-beth-one'	גִּבְּתוֹן	Gibbᵉthôwn	intensive from {{h1389}}; a hilly spot; Gibbethon, a place in Palestine; Gibbethon.	h1405
h1408	gad	גַּד	Gad	a variation of {{h1409}}; Fortune, a Babylonian deity; that troop.	h1408
h1409	gawd	גָּד	gâd	from {{h1464}} (in the sense of distributing); fortune; troop.	h1409
h1488	gaze	גֵּז	gêz	from {{h1494}}; a fleece (as shorn); also mown grass; fleece, mowing, mown grass.	h1488
h1489	ghiz-bawr'	גִּזְבָּר	gizbâr	of foreign derivation; treasurer; treasurer.	h1489
h1482	goor	גּוּר	gûwr	or (shortened) גֻּר; perhaps from {{h1481}}; a cub (as still abiding in the lair), especially of the lion; whelp, young one.	h1482
h1483	goor	גּוּר	Gûwr	the same as {{h1482}}; Gur, a place in Palestine; Gur.	h1483
h1480	goo-faw'	גּוּפָה	gûwphâh	from {{h1479}}; a corpse (as closed to sense); body.	h1480
h1481	goor	גּוּר	gûwr	a primitive root; properly, to turn aside from the road (for a lodging or any other purpose), i.e. sojourn (as a guest); also to shrink, fear (as in a strange place); also to gather for hostility (as afraid); abide, assemble, be afraid, dwell, fear, gather (together), inhabitant, remain, sojourn, stand in awe, (be) stranger, × surely.	h1481
h1486	go-rawl'	גּוֹרָל	gôwrâl	or (shortened) גֹּרָל; from an unused root meaning to be rough (as stone); properly, a pebble, i.e. a lot (small stones being used for that purpose); figuratively, a portion or destiny (as if determined by lot); lot.	h1486
h1487	goosh	גּוּשׁ	gûwsh	or rather (by permutation) גִּישׁ; of uncertain derivation; a mass of earth; clod.	h1487
h1484	gore	גּוֹר	gôwr	or (feminine) גֹּרָה; a variation of {{h1482}}; whelp.	h1484
h1485	goor-bah'-al	גּוּר־בַּעַל	Gûwr-Baʻal	from {{h1481}} and {{h1168}}; dwelling of Baal; Gur-Baal, a place in Arabia; Gur-baal.	h1485
