Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h7704	saw-deh'	שָׂדֶה	sâdeh	or שָׂדַי; from an unused root meaning to spread out; a field (as flat); country, field, ground, land, soil, × wild.	h7704
h7703	shaw-dad'	שָׁדַד	shâdad	a primitive root; properly, to be burly, i.e. (figuratively) powerful (passively, impregnable); by implication, to ravage; dead, destroy(-er), oppress, robber, spoil(-er), × utterly, (lay) waste.	h7703
h7702	saw-dad'	שָׂדַד	sâdad	a primitive root; to abrade, i.e. harrow a field; break clods, harrow.	h7702
h7701	shode	שֹׁד	shôd	or שׁוֹד; (Job 5:21), from {{h7736}}; violence, ravage; desolation, destruction, oppression, robbery, spoil(-ed, -er, -ing), wasting.	h7701
h7787	soor	שׂוּר	sûwr	a primitive root (identical with {{h7786}} through the idea of reducing to pieces; compare {{h4883}}); to saw; cut.	h7787
h7786	soor	שׂוּר	sûwr	a primitive root; properly, to vanquish; by implication, to rule (causatively, crown); make princes, have power, reign. See {{h5493}}.	h7786
h7785	shoke	שׁוֹק	shôwq	from {{h7783}}; the (lower) leg (as a runner); hip, leg, shoulder, thigh.	h7785
h7784	shook	שׁוּק	shûwq	from {{h7783}}; a street (as run over); street.	h7784
h7783	shook	שׁוּק	shûwq	a primitive root; to run after or over, i.e. overflow; overflow, water.	h7783
h7782	sho-far'	שׁוֹפָר	shôwphâr	or שֹׁפָר; from {{h8231}} in the original sense of incising; a cornet (as giving a clear sound) or curved horn; cornet, trumpet.	h7782
h7781	shoo-faw-mee'	שׁוּפָמִי	Shûwphâmîy	patronymic from {{h8197}}; a Shuphamite (collectively) or descendants of Shephupham; Shuphamite.	h7781
h7780	sho-fawk'	שׁוֹפָךְ	Shôwphâk	from {{h8210}}; poured; Shophak, a Syrian; Shophach.	h7780
h7789	shoor	שׁוּר	shûwr	a primitive root (identical with through the idea of going round for inspection); to spy out, i.e. (generally) survey, (for evil) lurk for, (for good) care for; behold, lay wait, look, observe, perceive, regard, see.	h7789
h7788	shoor	שׁוּר	shûwr	a primitive root; properly, to turn, i.e. travel about (as a harlot or a merchant); go, singular See also {{h7891}}.	h7788
h7718	sho'-ham	שֹׁהַם	shôham	from an unused root probably mean to blanch; a gem, probably the beryl (from its pale green color); onyx.	h7718
h7719	sho'-ham	שֹׁהַם	Shôham	the same as {{h7718}}; Shoham, an Israelite; Shoham.	h7719
h7710	shaw-daf'	שָׁדַף	shâdaph	a primitive root; to scorch; blast.	h7710
h7711	shed-ay-faw'	שְׁדֵפָה	shᵉdêphâh	or שִׁדָּפוֹן; from {{h7710}}; blight; blasted(-ing).	h7711
h7712	shed-ar'	שְׁדַר	shᵉdar	(Aramaic) a primitive root; to endeavor; labour.	h7712
h7713	sed-ay-raw'	שְׂדֵרָה	sᵉdêrâh	from an unused root meaning to regulate; a row, i.e. rank (of soldiers), story (of rooms); board, range.	h7713
h7714	shad-rak'	שַׁדְרַךְ	Shadrak	probably of foreign origin; Shadrak, the Babylonian name of one of Daniel's companions; Shadrach.	h7714
h7715	shad-rak'	שַׁדְרַךְ	Shadrak	(Aramaic) the same as {{h7714}}; Shadrach.	h7715
h7716	seh	שֶׂה	seh	or שֵׂי; probably from {{h7582}} through the idea of pushing out to graze; a member of a flock, i.e. a sheep or goat; (lesser, small) cattle, ewe, goat, lamb, sheep. Compare {{h2089}}.	h7716
h7717	saw-hade'	שָׂהֵד	sâhêd	from an unused root meaning to testify; a witness; record.	h7717
h7790	shoor	שׁוּר	shûwr	from {{h7889}}; a foe (as lying in wait); enemy.	h7790
h7791	shoor	שׁוּר	shûwr	from {{h7788}}; a wall (as going about); wall.	h7791
h7792	shoor	שׁוּר	shûwr	(Aramaic) corresponding to {{h7791}}; wall.	h7792
h7793	shoor	שׁוּר	Shûwr	the same as {{h7791}}; Shur, a region of the Desert; Shur.	h7793
h7794	shore	שׁוֹר	shôwr	from {{h7788}}; a bullock (as a traveller); bull(-ock), cow, ox, wall (by mistake for {{h7791}}).	h7794
h7795	so-raw'	שׂוֹרָה	sôwrâh	from {{h7786}} in the primitive sense of {{h5493}}; properly, a ring, i.e. (by analogy) a row (adverbially); principal.	h7795
h7796	so-rake'	שׂוֹרֵק	Sôwrêq	the same as {{h8321}}; a vine; Sorek, a valley in Palestine; Sorek.	h7796
h7797	soos	שׂוּשׂ	sûws	or שִׂישׂ; a primitive root; to be bright, i.e. cheerful; be glad, × greatly, joy, make mirth, rejoice.	h7797
h7798	shav-shaw'	שַׁוְשָׁא	Shavshâʼ	from {{h7797}}; joyful; Shavsha, an Israelite; Shavsha.	h7798
h7799	shoo-shan'	שׁוּשַׁן	shûwshan	or שׁוֹשָׁן; or שֹׁשָׁן; and (feminine) שׁוֹשַׁנָּה; from {{h7797}}; a lily (from its whiteness), as a flower of architectural ornament; also a (straight) trumpet (from the tubular shape); lily, Shoshannim.	h7799
h7769	shoo'-ah	שׁוּעַ	shûwaʻ	from {{h7768}}; a halloo; cry, riches.	h7769
h7768	shaw-vah'	שָׁוַע	shâvaʻ	a primitive root; properly, to be free; but used only causatively and reflexively, to halloo (for help, i.e. freedom from some trouble); cry (aloud, out), shout.	h7768
h7765	shoo-nee'	שׁוּנִי	Shûwnîy	patronymic from {{h7764}}; a Shunite (collectively) or descendants of Shuni; Shunites.	h7765
h7764	shoo-nee'	שׁוּנִי	Shûwnîy	from an unused root meaning to rest; quiet; Shuni, an Israelite; Shuni.	h7764
h7767	shoo-nam-meeth'	שׁוּנַמִּית	Shûwnammîyth	patrial from {{h7766}}; a Shunammitess, or female inhabitant of Shunem; Shunamite.	h7767
h7766	shoo-name'	שׁוּנֵם	Shûwnêm	probably from the same as {{h7764}}; quietly; Shunem, a place in Pal; Shunem.	h7766
h7761	soom	שׂוּם	sûwm	(Aramaic) corresponding to {{h7760}}; command, give, lay, make,   name,   regard, set.	h7761
h7760	soom	שׂוּם	sûwm	or שִׂים; a primitive root; to put (used in a great variety of applications, literal, figurative, inferentially, and elliptically); × any wise, appoint, bring, call (a name), care, cast in, change, charge, commit, consider, convey, determine,   disguise, dispose, do, get, give, heap up, hold, impute, lay (down, up), leave, look, make (out), mark,   name, × on, ordain, order,   paint, place, preserve, purpose, put (on),   regard, rehearse, reward, (cause to) set (on, up), shew,   stedfastly, take, × tell,   tread down, (over-)turn, × wholly, work.	h7760
h7763	sho-mare'	שׁוֹמֵר	Shôwmêr	or שֹׁמֵר; active participle of {{h8104}}; keeper; Shomer, the name of two Israelites; Shomer.	h7763
h7762	shoom	שׁוּם	shûwm	from an unused root meaning to exhale; garlic (from its rank odor); garlic.	h7762
h7778	sho-are'	שׁוֹעֵר	shôwʻêr	or שֹׁעֵר active participle of {{h8176}} (as denominative from {{h8179}}); a janitor; doorkeeper, porter.	h7778
h7779	shoof	שׁוּף	shûwph	a primitive root; properly, to gape, i.e. snap at; figuratively, to overwhelm; break, bruise, cover.	h7779
h7776	shoo-awl'	שׁוּעָל	shûwʻâl	or שֻׁעָל; from the same as {{h8168}}; a jackal (as a burrower); fox.	h7776
h7777	shoo-awl'	שׁוּעָל	Shûwʻâl	the same as {{h7776}}; Shual, the name of an Israelite and of a place in Palestine; Shual.	h7777
h7774	shoo-aw'	שׁוּעָא	Shûwʻâʼ	from {{h7768}}; wealth; Shua, an Israelitess; Shua.	h7774
h7775	shav-aw'	שַׁוְעָה	shavʻâh	feminine of {{h7773}}; a hallooing; crying.	h7775
h7772	sho'-ah	שׁוֹעַ	Shôwaʻ	the same as {{h7771}}; rich; Shoa, an Oriental people; Shoa.	h7772
h7773	sheh'-vah	שֶׁוַע	shevaʻ	from {{h7768}}; a halloo; cry.	h7773
h7770	shoo'-ah	שׁוּעַ	Shûwaʻ	the same as {{h7769}}; Shua, a Canaanite; Shua, Shuah.	h7770
h7771	sho'-ah	שׁוֹעַ	shôwaʻ	from {{h7768}} in the original sense of freedom; a noble, i.e. liberal, opulent; also (as noun in the derived sense) a halloo; bountiful, crying, rich.	h7771
